x,stackoverflow_formatted/22233192_1.java,6,16,hibernate-5.2.2/hibernate-envers/src/test/java/org/hibernate/envers/test/integration/entityNames/singleAssociatedAudited/Person.java,20,30,11
x,stackoverflow_formatted/16206651_0.java,4,14,hibernate-5.2.2/hibernate-envers/src/test/java/org/hibernate/envers/test/integration/entityNames/oneToManyAudited/Person.java,20,30,11
x,stackoverflow_formatted/1514773_0.java,61,71,checkstyle-7.2/src/main/java/com/puppycrawl/tools/checkstyle/ant/CheckstyleAntTask.java,335,345,11
x,stackoverflow_formatted/16179971_5.java,7,17,hibernate-5.2.2/hibernate-core/src/test/java/org/hibernate/test/flush/UnrelatedEntity.java,15,25,11
x,stackoverflow_formatted/24973385_0.java,46,56,hibernate-5.2.2/hibernate-core/src/test/java/org/hibernate/test/batchfetch/Model.java,18,28,11
x,stackoverflow_formatted/24279173_2.java,6,16,shiftone-jrat-1-beta-1/source/test/java/org/shiftone/jrat/util/PropertyUtilTestCase.java,20,30,11
x,stackoverflow_formatted/2761630_0.java,1,11,hibernate-5.2.2/documentation/src/main/docbook/integrationsGuide/en-US/extras/using_a_StatelessSession.java,1,11,11
x,stackoverflow_formatted/9650217_0.java,49,59,jboss_wildfly-10.0.0.Final/testsuite/integration/basic/src/test/java/org/jboss/as/test/integration/jpa/dsrestart/Car.java,9,19,11
x,stackoverflow_formatted/15633427_0.java,1,11,hibernate-5.2.2/hibernate-core/src/main/java/org/hibernate/cfg/Environment.java,109,119,11
x,stackoverflow_formatted/10211953_0.java,11,21,hibernate-5.2.2/hibernate-core/src/test/java/org/hibernate/test/legacy/Top.java,21,31,11
x,stackoverflow_formatted/14804456_0.java,23,33,hibernate-5.2.2/hibernate-core/src/test/java/org/hibernate/test/subclassfilter/Person.java,18,28,11
x,stackoverflow_formatted/16479988_0.java,18,28,jboss_wildfly-10.0.0.Final/connector/src/main/java/org/jboss/as/connector/deployers/datasource/DataSourceDefinitionInjectionSource.java,371,381,11
