fragment, used, inprojects, sloc, usedsloc, percent
6082389_0.java,17,13,30,10,0.3333333333333333
5883717_1.java,17,13,16,10,0.625
17698380_0.java,17,13,65,10,0.15384615384615385
17635649_0.java,24,14,47,7,0.14893617021276595
11903456_0.java,27,14,32,7,0.21875
25321858_0.java,27,14,29,7,0.2413793103448276
13136224_1.java,27,14,36,7,0.19444444444444445
24475366_0.java,27,14,36,7,0.19444444444444445
4329039_5.java,27,14,25,7,0.28
9945067_0.java,27,14,22,7,0.3181818181818182
11694204_0.java,27,14,25,7,0.28
20791703_0.java,27,14,41,7,0.17073170731707318
22625057_0.java,27,14,33,7,0.21212121212121213
6486206_0.java,27,14,23,7,0.30434782608695654
4247539_0.java,27,14,17,7,0.4117647058823529
3032205_0.java,28,14,23,7,0.30434782608695654
3865391_0.java,28,14,19,7,0.3684210526315789
15649188_0.java,16,15,77,10,0.12987012987012986
10713332_0.java,28,15,25,7,0.28
23605439_0.java,28,15,97,7,0.07216494845360824
10814214_2.java,29,15,22,7,0.3181818181818182
23272461_3.java,19,19,37,10,0.2702702702702703
14274409_1.java,19,19,24,10,0.4166666666666667
20593873_1.java,19,19,112,10,0.08928571428571429
13459971_0.java,19,19,52,10,0.19230769230769232
22212300_1.java,19,19,82,10,0.12195121951219512
22970618_0.java,19,19,38,10,0.2631578947368421
10000096_1.java,20,19,17,10,0.5882352941176471
23528334_1.java,24,19,21,10,0.47619047619047616
24973385_0.java,29,19,59,10,0.1694915254237288
18013191_1.java,34,19,40,6,0.15
20462607_0.java,21,20,116,5,0.04310344827586207
6965149_0.java,21,20,30,5,0.16666666666666666
25683631_0.java,21,20,151,5,0.033112582781456956
22291914_1.java,21,20,180,5,0.027777777777777776
18832502_1.java,21,20,25,5,0.2
21678096_0.java,23,20,107,5,0.04672897196261682
4268247_1.java,23,20,38,5,0.13157894736842105
21642132_0.java,23,20,68,5,0.07352941176470588
10814214_1.java,26,20,126,5,0.03968253968253968
11083864_3.java,21,21,37,10,0.2702702702702703
11083864_1.java,21,21,38,10,0.2631578947368421
21161594_1.java,21,21,65,10,0.15384615384615385
11038888_1.java,21,21,61,10,0.16393442622950818
11058682_0.java,21,21,53,10,0.18867924528301888
25198825_0.java,21,21,30,10,0.3333333333333333
20227507_1.java,22,21,22,10,0.45454545454545453
20590064_1.java,22,21,22,10,0.45454545454545453
13933424_0.java,26,21,24,10,0.4166666666666667
19154487_0.java,30,21,16,10,0.625
13721279_0.java,30,21,17,7,0.4117647058823529
14908094_2.java,30,21,16,10,0.625
17997605_0.java,27,23,28,10,0.35714285714285715
4298836_0.java,76,23,230,6,0.02608695652173913
8965751_0.java,105,23,20,6,0.3
19856538_0.java,219,23,73,6,0.0821917808219178
4377130_0.java,27,24,36,10,0.2777777777777778
14636363_1.java,30,24,130,7,0.05384615384615385
15705710_0.java,29,26,25,5,0.2
13417932_2.java,41,28,23,10,0.43478260869565216
7570821_0.java,54,54,9,7,0.7777777777777778
10702534_0.java,54,54,40,7,0.175
3757982_0.java,108,54,22,7,0.3181818181818182
6286898_0.java,108,54,43,7,0.16279069767441862
7452490_1.java,111,54,34,7,0.20588235294117646
24430415_0.java,60,55,119,6,0.05042016806722689
9993817_0.java,60,55,27,6,0.2222222222222222
24682528_2.java,60,55,165,6,0.03636363636363636
