fragment, used, inprojects, sloc, usedsloc, percent
20304125_0.java,315441,1628,25,6,0.24
9751805_0.java,207900,717,50,4,0.08
17752042_1.java,103950,717,15,4,0.26666666666666666
24617767_0.java,315441,1628,30,4,0.13333333333333333
22285051_0.java,103950,717,10,4,0.4
13459971_0.java,103950,717,52,7,0.1346153846153846
2307407_0.java,315504,1628,43,5,0.11627906976744186
24444791_0.java,103950,717,28,4,0.14285714285714285
6508158_0.java,315441,1628,15,5,0.3333333333333333
23186911_1.java,103950,717,14,4,0.2857142857142857
3832413_1.java,103950,717,16,6,0.375
22880297_0.java,315441,1628,9,4,0.4444444444444444
17974542_0.java,103950,717,19,4,0.21052631578947367
18554517_2.java,103950,717,100,4,0.04
12215285_0.java,103950,717,11,4,0.36363636363636365
2203871_0.java,63,1,14,5,0.35714285714285715
5930448_0.java,327978,1653,32,4,0.125
22073180_0.java,116487,755,50,4,0.08
3587482_0.java,103950,717,10,4,0.4
20772219_1.java,103950,717,23,6,0.2608695652173913
8461804_1.java,207900,717,131,5,0.03816793893129771
23001266_0.java,315441,1628,39,4,0.10256410256410256
23368411_1.java,315441,1628,52,5,0.09615384615384616
20421909_0.java,103950,717,31,5,0.16129032258064516
18411268_0.java,315441,1628,29,5,0.1724137931034483
20128606_0.java,419391,1889,118,5,0.0423728813559322
17236321_1.java,315441,1628,26,4,0.15384615384615385
19421066_0.java,103950,717,10,4,0.4
11553472_1.java,419391,1889,87,4,0.04597701149425287
14341742_0.java,63,1,12,7,0.5833333333333334
13735761_0.java,315441,1628,24,5,0.20833333333333334
20381450_0.java,315441,1628,13,5,0.38461538461538464
11187462_0.java,315441,1628,87,6,0.06896551724137931
6598690_0.java,103950,717,10,5,0.5
16787694_1.java,103950,717,21,4,0.19047619047619047
14069976_0.java,129024,755,123,4,0.032520325203252036
6577904_0.java,6363,59,12,6,0.5
19101928_0.java,12537,104,58,4,0.06896551724137931
24967406_0.java,2709,25,22,7,0.3181818181818182
6176115_3.java,315441,1628,21,4,0.19047619047619047
24022445_0.java,630882,1628,32,5,0.15625
7818212_0.java,63,1,40,4,0.1
22892637_1.java,103950,717,17,4,0.23529411764705882
20689911_0.java,103950,717,67,4,0.05970149253731343
14754606_0.java,63,1,41,4,0.0975609756097561
2328204_2.java,103950,717,153,6,0.0392156862745098
18881306_0.java,12537,104,26,7,0.2692307692307692
7080234_4.java,12537,104,114,11,0.09649122807017543
14541444_0.java,315441,1628,65,4,0.06153846153846154
11951464_0.java,315441,1628,9,5,0.5555555555555556
17515714_0.java,126,1,24,4,0.16666666666666666
17165034_0.java,103950,717,59,4,0.06779661016949153
21710361_0.java,103950,717,17,4,0.23529411764705882
16655020_0.java,103950,717,13,4,0.3076923076923077
2535728_0.java,12537,104,9,6,0.6666666666666666
21635486_0.java,220437,755,66,4,0.06060606060606061
2914565_1.java,103950,717,24,4,0.16666666666666666
21734600_0.java,207900,717,72,4,0.05555555555555555
5953343_0.java,315441,1628,135,5,0.037037037037037035
6088659_1.java,946323,1628,52,4,0.07692307692307693
8775165_0.java,63,1,121,4,0.03305785123966942
3087149_5.java,315441,1628,68,4,0.058823529411764705
18333073_1.java,1585143,1628,92,4,0.043478260869565216
16289123_0.java,315441,1628,11,4,0.36363636363636365
15194244_0.java,420273,1889,100,5,0.05
21998424_1.java,103950,717,22,4,0.18181818181818182
11597183_0.java,207900,717,312,4,0.01282051282051282
13784080_0.java,103950,717,29,5,0.1724137931034483
20640776_0.java,63,1,23,8,0.34782608695652173
3033976_1.java,734832,1889,28,4,0.14285714285714285
20981084_0.java,75222,104,106,5,0.04716981132075472
7187332_0.java,103950,717,12,4,0.3333333333333333
14330006_0.java,103950,717,8,5,0.625
24194376_0.java,103950,717,19,4,0.21052631578947367
13978678_0.java,12537,104,24,8,0.3333333333333333
21187003_0.java,103950,717,12,4,0.3333333333333333
19956740_0.java,103950,717,19,4,0.21052631578947367
9501123_0.java,6363,59,14,6,0.42857142857142855
19761770_1.java,103950,717,26,5,0.19230769230769232
22654485_0.java,126,2,21,6,0.2857142857142857
22751900_0.java,103950,717,23,4,0.17391304347826086
6683362_1.java,103950,717,33,5,0.15151515151515152
22476228_0.java,6426,60,60,6,0.1
13785134_1.java,63,1,47,7,0.14893617021276595
19351826_0.java,103950,717,46,4,0.08695652173913043
21674856_0.java,103950,717,20,4,0.2
18940332_0.java,103950,717,38,5,0.13157894736842105
24281974_0.java,315441,1628,19,4,0.21052631578947367
14460901_0.java,63,1,20,5,0.25
19646088_0.java,103950,717,90,5,0.05555555555555555
9714911_1.java,103950,717,24,5,0.20833333333333334
11876086_12.java,3469851,1628,254,4,0.015748031496062992
21245542_0.java,232974,755,62,4,0.06451612903225806
13707241_0.java,315441,1628,7,4,0.5714285714285714
667212_0.java,103950,717,56,4,0.07142857142857142
11859210_0.java,419391,1889,163,5,0.03067484662576687
7289026_2.java,103950,717,19,4,0.21052631578947367
14766540_1.java,315441,1628,38,4,0.10526315789473684
23146148_0.java,315441,1628,11,4,0.36363636363636365
18545916_0.java,427455,1889,44,4,0.09090909090909091
20313699_0.java,630882,1628,41,6,0.14634146341463414
13257656_0.java,103950,717,54,4,0.07407407407407407
9434666_0.java,315441,1628,40,5,0.125
17334566_0.java,103950,717,26,4,0.15384615384615385
9170316_0.java,630882,1628,103,4,0.038834951456310676
14571461_0.java,315441,1628,20,4,0.2
5097054_0.java,419391,1889,46,4,0.08695652173913043
5861918_0.java,419391,1889,16,4,0.25
13924899_1.java,104076,717,26,4,0.15384615384615385
7687991_0.java,315441,1628,38,5,0.13157894736842105
16202368_0.java,419391,1889,24,4,0.16666666666666666
6805546_0.java,103950,717,8,4,0.5
5214548_2.java,25074,104,42,6,0.14285714285714285
3478862_1.java,315441,1628,23,5,0.21739130434782608
13708266_1.java,630882,1628,45,4,0.08888888888888889
12955549_0.java,63,1,20,5,0.25
1494904_0.java,315441,1628,10,5,0.5
15576714_0.java,639828,1905,370,5,0.013513513513513514
7094056_0.java,25074,104,34,6,0.17647058823529413
22128350_0.java,12537,104,51,7,0.13725490196078433
15846613_1.java,315441,1628,12,4,0.3333333333333333
2016095_1.java,63,1,55,4,0.07272727272727272
7629529_0.java,315441,1628,72,5,0.06944444444444445
12546693_0.java,103950,717,25,4,0.16
22201894_0.java,327978,1653,139,5,0.03597122302158273
11310582_0.java,12537,104,33,6,0.18181818181818182
21190872_1.java,103950,717,57,4,0.07017543859649122
10431934_0.java,6363,59,75,6,0.08
24264472_4.java,415800,717,153,4,0.026143790849673203
8406570_0.java,315441,1628,121,5,0.04132231404958678
8563446_0.java,643419,1653,47,4,0.0851063829787234
1649089_0.java,316386,1633,71,4,0.056338028169014086
13352783_0.java,12537,104,79,6,0.0759493670886076
23473650_1.java,103950,717,24,4,0.16666666666666666
6913597_0.java,630882,1628,74,5,0.06756756756756757
7170118_0.java,311850,717,91,4,0.04395604395604396
25732663_2.java,103950,717,45,4,0.08888888888888889
13080389_0.java,103950,717,9,5,0.5555555555555556
19138662_0.java,116487,755,44,4,0.09090909090909091
7968181_1.java,103950,717,20,4,0.2
14656078_0.java,12537,104,84,6,0.07142857142857142
20897947_0.java,103950,717,57,4,0.07017543859649122
2901472_0.java,103950,717,61,4,0.06557377049180328
4987633_0.java,103950,717,34,4,0.11764705882352941
18533896_0.java,103950,717,56,8,0.14285714285714285
4003001_0.java,103950,717,18,4,0.2222222222222222
23222014_0.java,103950,717,18,5,0.2777777777777778
23665323_0.java,103950,717,64,4,0.0625
16644873_0.java,12537,104,27,6,0.2222222222222222
11319346_0.java,103950,717,199,4,0.020100502512562814
14663563_0.java,630882,1628,28,4,0.14285714285714285
9446682_0.java,103950,717,27,4,0.14814814814814814
286865_0.java,315441,1628,18,7,0.3888888888888889
1369131_0.java,208026,718,32,4,0.125
15936216_0.java,315441,1628,53,5,0.09433962264150944
14941808_0.java,627354,1889,209,4,0.019138755980861243
25232881_0.java,327978,1653,55,4,0.07272727272727272
20096908_0.java,315441,1628,32,5,0.15625
8034370_0.java,103950,717,21,4,0.19047619047619047
15787780_2.java,103950,717,32,5,0.15625
19800589_0.java,103950,717,10,4,0.4
23637509_0.java,419391,1889,206,5,0.024271844660194174
10858697_1.java,882,11,16,4,0.25
5595261_0.java,232974,755,42,4,0.09523809523809523
3594476_0.java,126,1,36,6,0.16666666666666666
15261075_0.java,315441,1628,26,5,0.19230769230769232
23324311_0.java,315441,1628,28,6,0.21428571428571427
19200733_0.java,103950,717,100,4,0.04
11569223_0.java,851508,1897,143,4,0.027972027972027972
18749338_3.java,12600,105,93,8,0.08602150537634409
25625866_0.java,103950,717,55,4,0.07272727272727272
20154153_1.java,315441,1628,116,4,0.034482758620689655
8802150_0.java,103950,717,72,4,0.05555555555555555
17674215_0.java,13419,113,27,6,0.2222222222222222
6105437_0.java,207900,717,119,4,0.03361344537815126
15137708_0.java,103950,717,128,4,0.03125
3636789_0.java,103950,717,53,4,0.07547169811320754
24628589_0.java,103950,717,34,5,0.14705882352941177
21775784_0.java,63,1,41,5,0.12195121951219512
18319315_0.java,315441,1628,22,4,0.18181818181818182
20109520_0.java,315441,1628,30,5,0.16666666666666666
21292137_0.java,882,11,8,4,0.5
14764264_0.java,419391,1889,69,5,0.07246376811594203
2167687_2.java,12537,104,8,5,0.625
24232901_0.java,103950,717,23,4,0.17391304347826086
15583461_0.java,103950,717,94,4,0.0425531914893617
11578674_0.java,2709,25,147,6,0.04081632653061224
10970060_1.java,103950,717,7,4,0.5714285714285714
10837751_0.java,103950,717,64,4,0.0625
11268989_0.java,315441,1628,22,5,0.22727272727272727
11634126_0.java,315441,1628,29,4,0.13793103448275862
24713554_0.java,315441,1628,22,5,0.22727272727272727
10097626_0.java,103950,717,32,4,0.125
6848538_0.java,425754,1897,78,5,0.0641025641025641
23815738_0.java,207900,717,43,4,0.09302325581395349
7801020_1.java,315441,1628,33,4,0.12121212121212122
12761116_4.java,315441,1628,22,6,0.2727272727272727
1547886_0.java,315441,1628,13,5,0.38461538461538464
17941105_0.java,315441,1628,21,4,0.19047619047619047
13329218_1.java,103950,717,142,5,0.035211267605633804
15991175_0.java,103950,717,21,4,0.19047619047619047
10153963_0.java,6363,59,42,6,0.14285714285714285
21335365_0.java,419391,1889,73,4,0.0547945205479452
15748575_0.java,630882,1628,20,4,0.2
299315_0.java,25074,104,66,5,0.07575757575757576
4068740_2.java,103950,717,13,4,0.3076923076923077
22441023_0.java,311850,717,47,4,0.0851063829787234
22312099_0.java,315441,1628,83,4,0.04819277108433735
10596800_0.java,103950,717,76,4,0.05263157894736842
858443_0.java,946323,1628,60,4,0.06666666666666667
20063373_0.java,819,10,49,6,0.12244897959183673
24254767_0.java,103950,717,20,4,0.2
2001205_0.java,12537,104,26,6,0.23076923076923078
15130385_0.java,12537,104,16,8,0.5
23849305_0.java,327978,1653,48,4,0.08333333333333333
16803537_2.java,315441,1628,21,5,0.23809523809523808
17027603_0.java,103950,717,14,4,0.2857142857142857
8808327_0.java,104013,717,83,5,0.060240963855421686
13131402_1.java,734832,1889,85,4,0.047058823529411764
3006442_2.java,315441,1628,55,5,0.09090909090909091
2413080_0.java,315441,1628,46,4,0.08695652173913043
23732081_0.java,315441,1628,8,4,0.5
10660299_0.java,207900,717,92,4,0.043478260869565216
11786924_0.java,103950,717,136,4,0.029411764705882353
11789533_0.java,103950,717,12,5,0.4166666666666667
22745532_0.java,12537,104,77,6,0.07792207792207792
14280417_2.java,419391,1889,24,4,0.16666666666666666
18683307_2.java,103950,717,17,4,0.23529411764705882
25322732_0.java,315441,1628,30,5,0.16666666666666666
21592385_0.java,315441,1628,38,4,0.10526315789473684
23729113_0.java,103950,717,27,10,0.37037037037037035
16630934_0.java,315441,1628,152,5,0.03289473684210526
20690969_0.java,207900,717,81,4,0.04938271604938271
21828551_0.java,25074,104,26,7,0.2692307692307692
8048999_1.java,103950,717,35,4,0.11428571428571428
20566054_1.java,103950,717,46,5,0.10869565217391304
25678065_0.java,116487,755,15,4,0.26666666666666666
21533344_0.java,2709,25,41,6,0.14634146341463414
17120523_0.java,630882,1628,69,5,0.07246376811594203
11339094_0.java,25074,104,75,6,0.08
8273889_0.java,103950,717,11,5,0.45454545454545453
17845954_0.java,104832,719,155,4,0.025806451612903226
17602441_1.java,103950,717,12,4,0.3333333333333333
16417921_0.java,630882,1628,26,4,0.15384615384615385
17265884_0.java,315441,1628,10,6,0.6
11298331_0.java,12537,104,24,5,0.20833333333333334
17004305_0.java,882,11,13,4,0.3076923076923077
15910002_1.java,252,2,51,4,0.0784313725490196
16025313_0.java,523341,1889,76,4,0.05263157894736842
16222613_2.java,315441,1628,12,4,0.3333333333333333
20577493_0.java,63,1,19,5,0.2631578947368421
3617594_1.java,315441,1628,20,6,0.3
23725133_0.java,63,1,20,4,0.2
13113547_1.java,419391,1889,70,4,0.05714285714285714
12386309_0.java,220437,755,85,4,0.047058823529411764
10519976_0.java,12537,104,26,9,0.34615384615384615
15074883_0.java,63,1,50,7,0.14
8139654_0.java,630882,1628,14,4,0.2857142857142857
16187920_0.java,523593,1889,190,5,0.02631578947368421
372559_0.java,103950,717,8,5,0.625
8420587_0.java,12537,104,29,6,0.20689655172413793
13493330_1.java,207900,717,97,4,0.041237113402061855
4397927_0.java,103950,717,69,5,0.07246376811594203
16002059_0.java,315441,1628,13,5,0.38461538461538464
13334812_0.java,103950,717,64,4,0.0625
22012839_0.java,315441,1628,18,5,0.2777777777777778
5882174_0.java,103950,717,29,4,0.13793103448275862
12291246_2.java,315441,1628,68,5,0.07352941176470588
23261890_0.java,103950,717,101,4,0.039603960396039604
9868188_0.java,12537,104,83,8,0.0963855421686747
18423708_1.java,103950,717,12,4,0.3333333333333333
13583971_0.java,12537,104,30,7,0.23333333333333334
3185194_2.java,315441,1628,18,5,0.2777777777777778
5407898_3.java,315441,1628,13,5,0.38461538461538464
20445028_0.java,340515,1653,71,5,0.07042253521126761
25372545_0.java,103950,717,40,4,0.1
6597223_0.java,103950,717,38,4,0.10526315789473684
7054114_2.java,315441,1628,15,4,0.26666666666666666
13466006_0.java,103950,717,10,4,0.4
8081546_0.java,103950,717,52,4,0.07692307692307693
1372877_0.java,315441,1628,31,4,0.12903225806451613
23654122_0.java,315441,1628,14,4,0.2857142857142857
14804252_0.java,103950,717,88,4,0.045454545454545456
25263325_0.java,103950,717,56,4,0.07142857142857142
4635234_0.java,946323,1628,54,4,0.07407407407407407
8179466_1.java,734832,1889,111,4,0.036036036036036036
9483624_0.java,315441,1628,37,4,0.10810810810810811
16544581_0.java,315441,1628,17,4,0.23529411764705882
8092816_1.java,946386,1628,110,4,0.03636363636363636
22330684_0.java,315441,1628,68,5,0.07352941176470588
18675429_1.java,946323,1628,171,4,0.023391812865497075
12733058_0.java,104013,717,69,5,0.07246376811594203
23041301_0.java,315441,1628,57,4,0.07017543859649122
702460_0.java,315441,1628,24,4,0.16666666666666666
9370871_1.java,315441,1628,19,5,0.2631578947368421
18265062_0.java,315441,1628,89,4,0.0449438202247191
7634347_0.java,103950,717,48,4,0.08333333333333333
17277870_1.java,315441,1628,11,4,0.36363636363636365
11385215_0.java,103950,717,46,5,0.10869565217391304
4184486_0.java,103950,717,14,7,0.5
21336616_2.java,419391,1889,63,5,0.07936507936507936
9772966_0.java,103950,717,131,4,0.030534351145038167
12003566_0.java,103950,717,14,5,0.35714285714285715
17120418_0.java,315441,1628,30,5,0.16666666666666666
15731573_0.java,103950,717,7,4,0.5714285714285714
19140342_0.java,315441,1628,14,4,0.2857142857142857
2006697_0.java,103950,717,30,4,0.13333333333333333
19213205_0.java,103950,717,17,4,0.23529411764705882
16058298_4.java,415800,717,102,4,0.0392156862745098
20133806_0.java,2709,25,15,6,0.4
12209908_0.java,315441,1628,53,4,0.07547169811320754
22314620_0.java,655956,1653,243,4,0.01646090534979424
17904479_1.java,315441,1628,43,4,0.09302325581395349
22502498_0.java,315441,1628,10,4,0.4
22245696_0.java,103950,717,20,4,0.2
12040310_0.java,25074,104,80,5,0.0625
5455903_0.java,315441,1628,29,4,0.13793103448275862
1497206_0.java,315441,1628,39,4,0.10256410256410256
16856793_0.java,315441,1628,20,4,0.2
17304245_3.java,315441,1628,100,5,0.05
5327538_0.java,103950,717,17,4,0.23529411764705882
24797130_1.java,315441,1628,29,6,0.20689655172413793
16264315_2.java,315441,1628,8,4,0.5
16593210_0.java,311850,717,81,4,0.04938271604938271
22343755_1.java,734832,1889,104,4,0.038461538461538464
13910556_1.java,315441,1628,13,5,0.38461538461538464
5557854_1.java,630882,1628,99,4,0.04040404040404041
21922123_1.java,141561,755,69,4,0.057971014492753624
9837075_1.java,2709,25,10,6,0.6
21129583_5.java,207900,717,71,4,0.056338028169014086
18296473_2.java,103950,717,13,4,0.3076923076923077
8344497_0.java,631260,1629,128,4,0.03125
2561487_0.java,315441,1628,53,5,0.09433962264150944
10897144_0.java,315441,1628,28,4,0.14285714285714285
3111472_0.java,419391,1889,44,4,0.09090909090909091
10606820_0.java,104076,717,122,4,0.03278688524590164
8051529_0.java,323379,1628,17,4,0.23529411764705882
4215592_1.java,103950,717,62,4,0.06451612903225806
23303261_1.java,103950,717,18,4,0.2222222222222222
23378046_0.java,103950,717,13,6,0.46153846153846156
11510642_0.java,103950,717,17,5,0.29411764705882354
14043923_0.java,12537,104,22,6,0.2727272727272727
12148388_1.java,315441,1628,27,4,0.14814814814814814
