SD,SE,ND,NE
,,,5.263157895
,,,2.89017341
,,,13.46153846
,,,2.816901408
,,,38.88888889
,,,7.317073171
,,,10.81081081
,,,10
,,,10.81081081
,,,55.55555556
,,,2.489626556
,,,66.66666667
,,,15.38461538
,,,7.272727273
,,,16.66666667
,,,14.28571429
,,,7.843137255
,,,10.44776119
,,,33.33333333
,,,25
,,,11.76470588
,,,6.666666667
,,,1.724137931
,,,50
,,,9.302325581
,,,9.615384615
,,,4.8
,,,15.55555556
,,,5.128205128
,,,2.18579235
,,,17.85714286
,,,17.39130435
,,,14.28571429
,,,41.66666667
,,,33.33333333
,,,36.36363636
,,,10.20408163
,,,8.064516129
,,,7.042253521
,,,4
,,,9.523809524
,,,23.52941176
,,,10.81081081
,,,10
,,,7.407407407
,,,6.779661017
,,,36.36363636
,,,8.333333333
,,,6.153846154
,,,63.63636364
,,,15.38461538
,,,17.24137931
,,,38.46153846
,,,28.57142857
,,,13.04347826
,,,7.142857143
,,,6.172839506
,,,4.273504274
,,,38.46153846
,,,28.57142857
,,,28.57142857
,,,13.33333333
,,,10.86956522
,,,8.695652174
,,,11.76470588
,,,20
,,,30
,,,29.41176471
,,,13.51351351
,,,30.76923077
,,,17.94871795
,,,46.66666667
,,,15.90909091
,,,11.76470588
,,,55.55555556
,,,12.5
,,,41.66666667
,,,40
,,,11.29032258
,,,15.38461538
,,,26.08695652
,,,12.96296296
,,,37.5
,,,38.46153846
,,,20
,,,9.302325581
,,,4.938271605
,,,4.854368932
,,,21.73913043
,,,5.147058824
,,,33.33333333
,,,8.474576271
,,,8.695652174
,,,15.38461538
,,,7.547169811
,,,12.96296296
,,,21.73913043
,,,8.888888889
,,,7.594936709
,,,14.28571429
,,,14.70588235
,,,6.363636364
,,,11.32075472
,,,10.34482759
,,,75
,,,25
,,,12.12121212
,,,17.24137931
,,,22.22222222
,,,10.25641026
,,,12.5
,,,23.52941176
,,,6.153846154
,,,6.796116505
,,,3.053435115
,,,44.44444444
,,,3.053435115
,,,26.66666667
,,,66.66666667
,,,5.681818182
,,,23.52941176
,,,41.66666667
,,,8.43373494
,,,10.81081081
,,,1.951219512
,,,18.75
,,,23.52941176
,,,20
,,,20.83333333
,,,10.63829787
,,,6.944444444
,,,3.401360544
,,,11.76470588
,,,50
,,,18.18181818
,,,16
,,,12.12121212
,,,18.18181818
,,,7.272727273
,,,27.27272727
,,,14.28571429
,,,5.882352941
,,,19.23076923
,,,17.39130435
,,,14.70588235
,,,15.15151515
,,,2.985074627
,,,18.18181818
,,,5.681818182
,,,33.33333333
,,,11.36363636
,,,11.9047619
,,,11.9047619
,,,1.030927835
,,,9.433962264
,,,4.87804878
,,,2.631578947
,,,10.81081081
,,,65
,,,11.76470588
,,,14.28571429
,,,20
,,,29.41176471
,,,8.771929825
,,,36.36363636
,,,31.57894737
,,,30.43478261
,,,6.896551724
,,,4.672897196
,,,8.888888889
,,,13.7254902
,,,14.28571429
,,,11.62790698
,,,9.803921569
,,,42.85714286
,,,22.22222222
,,,20
,,,11.11111111
,,,33.33333333
,,,14.89361702
,,,9.836065574
,,,66.66666667
,,,4.191616766
,,,21.05263158
,,,4.255319149
,,,17.39130435
,,,7.792207792
,,,7.01754386
,,,7.01754386
,,,12.90322581
,,,10.11235955
,,,26.08695652
,,,21.05263158
,,,29.41176471
,,,66.66666667
,,,25
,,,19.04761905
,,,37.5
,,,17.64705882
,,,7.272727273
,,,7.01754386
,,,4.210526316
,,,2.395209581
,,,66.66666667
,,,25
,,,29.16666667
,,,10.86956522
,,,36.36363636
,,,31.25
,,,18.18181818
,,,41.66666667
,,,26.08695652
,,,1.149425287
,,,16.66666667
,,,25
,,,14.81481481
,,,23.52941176
,,,4.255319149
,,,35.29411765
,,,58.13953488
,,,7.352941176
,,,3.20855615
,,,17.39130435
,,,11.5942029
,,,14.81481481
,,,20
,,,16.66666667
,,,12.06896552
,,,37.5
,,,8.955223881
,,,25.92592593
,,,25
,,,10
,,,5.617977528
,,,60
,,,23.52941176
,,,2.18579235
,,,20
,,,15.38461538
,,,10.14492754
,,,40
,,,11.42857143
,,,9.523809524
,,,17.85714286
,,,10.63829787
,,,12.82051282
,,,15.55555556
,,,15.90909091
,,,12.06896552
,,,21.05263158
,,,13.63636364
,,,10.52631579
,,,25
,,,41.66666667
,,,14.28571429
,,,15.38461538
,,,44.44444444
,,,55.55555556
,,,19.44444444
,,,8.888888889
,,,9.090909091
,,,25
,,,3.448275862
,,,28.57142857
,,,23.52941176
,,,16.66666667
,,,11.76470588
,,,10.52631579
,,,28.57142857
,,,57.14285714
,,,22.22222222
,,,33.33333333
,,,21.875
,,,16
,,,13.7254902
,,,15.15151515
,,,11.11111111
,,,7.291666667
,,,16
,,,44.44444444
,,,12.24489796
,,,15.38461538
,,,5.882352941
,,,14.28571429
,,,8.510638298
,,,6.25
,,,10.52631579
,,,9.090909091
,,,14.28571429
,,,13.51351351
,,,4.968944099
,,,20
,,,9.345794393
,,,10.34482759
,,,13.33333333
,,,2.45398773
,,,26.31578947
,,,55.55555556
,,,12.5
,,,32.35294118
,,,3.80952381
,,,8.510638298
,,,31.25
,,,9.756097561
,,,6.557377049
,,,19.04761905
,,,17.07317073
,,,13.33333333
,,,13.79310345
,,,9.090909091
,,,2.919708029
,,,50
,,,26.31578947
,,,42.85714286
,,,38.46153846
,,,23.80952381
,,,14.81481481
,,,23.52941176
,,,9.803921569
,,,13.95348837
,,,3.305785124
,,,40
,,,23.52941176
,,,7.865168539
,,,30.76923077
,,,6.666666667
,,,44.44444444
,,,33.33333333
,,,4.255319149
,,,29.62962963
,,,6.382978723
,,,13.20754717
,,,13.95348837
,,,8.510638298
,,,62.5
,,,33.33333333
,,,11.11111111
,,,56.25
,,,8.43373494
,,,15.38461538
,,,11.76470588
,,,25
,,,21.05263158
,,,9.677419355
,,,10.52631579
,,,27.77777778
,,,15.38461538
,,,1.843317972
,,,11.9047619
,,,53.33333333
,,,20.68965517
,,,63.63636364
,,,16
,,,50
,,,20
,,,10.41666667
,,,3.389830508
,,,33.33333333
,,,36.36363636
,,,57.14285714
,,,25
,,,22.22222222
,,,8.823529412
,,,11.11111111
,,,7.8125
,,,50
,,,14.28571429
,,,50
,,,26.66666667
,,,61.53846154
,,,50
,,,10.25641026
,,,17.85714286
,,,17.24137931
,,,5.504587156
,,,9.210526316
,,,66.66666667
,,,23.52941176
,,,5.825242718
,,,7.692307692
,,,50
,,,2.040816327
,,,20
,,,12.5
,,,8.771929825
,,,62.5
,,,8
,,,45.45454545
,,,11.62790698
,,,26.82926829
,,,27.77777778
,,,27.5862069
,,,20
,,,7.407407407
,,,7.865168539
,,,6.930693069
,,,23.52941176
,,,16.12903226
,,,9.433962264
,,,8.620689655
,,,44.44444444
,,,57.14285714
,,,27.77777778
,,,4.819277108
,,,57.14285714
,,,29.03225806
,,,19.04761905
,,,21.73913043
,,,8.510638298
,,,13.33333333
,,,13.33333333
,,,11.11111111
,,,20
,,,17.39130435
,,,15.55555556
,,,5.063291139
,,,50
,,,28.57142857
,,,11.36363636
,,,23.52941176
,,,23.52941176
,,,52.94117647
,,,15.38461538
,,,5.479452055
,,,18.18181818
,,,41.17647059
,,,6.451612903
,,,57.14285714
,,,20.83333333
,,,5.405405405
,,,24
,,,16.66666667
,,,6.25
,,,55.55555556
,,,33.33333333
,,,23.52941176
,,,22.22222222
,,,4.166666667
,,,40
,,,55.55555556
,,,7.692307692
,,,5.405405405
,,,30
,,,12.19512195
,,,6.329113924
,,,7.936507937
,,,10.25641026
,,,20.83333333
,,,27.77777778
,,,12.19512195
,,,12.06896552
,,,16.66666667
,,,6.896551724
,,,21.21212121
,,,14.54545455
,,,41.66666667
,,,8.163265306
,,,4.255319149
,,,9.090909091
,,,33.33333333
,,,12.12121212
,,,6.349206349
,,,16.66666667
,,,35.71428571
,,,5.063291139
,,,8
,,,8.510638298
,,,8
,,,23.07692308
,,,19.35483871
,,,10.25641026
,,,29.41176471
,,,14.28571429
,,,6.818181818
,,,5.555555556
,,,27.77777778
,,,57.14285714
,,,15.2173913
,,,8.510638298
,,,12.5
,,,4.081632653
,,,16.27906977
,,,38.46153846
,,,50
,,,20.58823529
,,,25
,,,10.52631579
,,,6.12244898
,,,25
,,,46.15384615
,,,36.36363636
,,,23.52941176
,,,40
,,,72.72727273
,,,26.08695652
,,,6.060606061
,,,6.666666667
,,,46.15384615
,,,36.36363636
,,,11.76470588
,,,17.85714286
,,,28.57142857
,,,19.04761905
,,,40
,,,45.45454545
,,,46.15384615
,,,46.15384615
,,,23.07692308
,,,17.39130435
,,,27.5862069
,,,6.818181818
,,,8.333333333
,,,38.46153846
,,,7.272727273
,,,50
,,,3.174603175
,,,23.52941176
,,,28.57142857
,,,6.12244898
,,,13.33333333
,,,18.75
,,,26.31578947
,,,10.76923077
,,,30.76923077
,,,5.882352941
,,,11.53846154
,,,22.22222222
,,,20.68965517
,,,9.090909091
,,,4.819277108
,,,10.81081081
,,,13.51351351
,,,6.25
,,,21.73913043
,,,7.01754386
,,,41.17647059
,,,7.843137255
,,,8.571428571
,,,57.14285714
,,,7.272727273
,,,25
,,,14.81481481
,,,2.919708029
,,,8.641975309
,,,42.85714286
,,,10.41666667
,,,25
,,,12.5
,,,7.547169811
,,,5.714285714
,,,4.597701149
,,,60
,,,2.739726027
,,,3.141361257
,,,38.46153846
,,,6.25
,,,9.756097561
,,,33.33333333
,,,10.44776119
,,,24.24242424
,,,12.90322581
,,,5.405405405
,,,4.635761589
,,,6.542056075
,,,14.28571429
,,,17.24137931
,,,5.042016807
,,,31.57894737
,,,57.14285714
,,,12.90322581
,,,25
,,,10.60606061
,,,16.66666667
,,,2.325581395
,,,22.22222222
,,,5.333333333
,,,2.985074627
,,,26.31578947
,,,16.66666667
,,,28.57142857
,,,17.39130435
,,,29.41176471
,,,9.756097561
,,,8
,,,8.163265306
,,,10.52631579
,,,17.85714286
,,,22.72727273
,,,29.62962963
,,,57.14285714
,,,63.63636364
,,,29.72972973
,,,15.38461538
,,,14.81481481
,,,10.41666667
,,,14.28571429
,,,9.090909091
,,,2.985074627
,,,9.210526316
,,,15.625
,,,26.31578947
,,,22.22222222
,,,13.79310345
,,,8.163265306
,,,6.349206349
,,,7.692307692
,,,13.33333333
,,,53.33333333
,,,17.85714286
,,,6.956521739
,,,26.66666667
,,,36.36363636
,,,8.888888889
,,,11.29032258
,,,26.31578947
,,,62.5
,,,36.36363636
,,,17.14285714
,,,40
,,,62.5
,,,14.28571429
,,,43.75
,,,4.672897196
,,,23.80952381
,,,45
,,,36.36363636
,,,44.44444444
,,,6.756756757
,,,25
,,,6.896551724
,,,7.042253521
,,,28.57142857
,,,4.87804878
,,,15
,,,30
,,,14
,,,42.85714286
,,,3.448275862
,,,5.970149254
,,,12.19512195
,,,24
,,,38.46153846
,,,13.79310345
,,,30.76923077
,,,15.38461538
,,,17.14285714
,,,13.33333333
,,,13.33333333
,,,30.76923077
,,,1.912568306
,,,22.72727273
,,,45
,,,33.33333333
,,,5
,,,3.06122449
,,,10.81081081
,,,14.81481481
,,,15.55555556
,,,41.66666667
,,,9.615384615
,,,2.721088435
,,,57.14285714
,,,41.66666667
,,,11.42857143
,,,12.90322581
,,,22.22222222
,,,55.55555556
,,,11.36363636
,,,62.5
,,,17.24137931
,,,11.76470588
,,,7.5
,,,7.407407407
,,,50
,,,33.33333333
,,,25
,,,12.5
,,,31.25
,,,22.22222222
,,,11.36363636
,,,18.18181818
,,,13.15789474
,,,26.66666667
,,,3.25203252
,,,28.57142857
,,,15.15151515
,,,33.33333333
,,,20
,,,20.58823529
,,,75
,,,33.33333333
,,,8.620689655
,,,10.25641026
,,,8.823529412
,,,7.407407407
,,,6
,,,12.5
,,,9.433962264
,,,9.302325581
,,,6.41025641
,,,25
,,,14.81481481
,,,7.936507937
,,,9.803921569
,,,15.55555556
,,,50
,,,6.666666667
,,,40.54054054
,,,16.66666667
,,,5.714285714
,,,50
,,,26.66666667
,,,20.51282051
,,,20.83333333
,,,60
,,,50
,,,43.47826087
,,,14.28571429
,,,20
,,,30.76923077
,,,7.272727273
,,,21.05263158
,,,11.42857143
,,,16.66666667
,,,11.86440678
,,,14.70588235
,,,57.14285714
,,,20
,,,25
,,,5.063291139
,,,43.75
,,,30.76923077
,,,35.71428571
,,,9.756097561
,,,12.82051282
,,,8.928571429
,,,9.756097561
,,,4.04040404
,,,14.70588235
,,,12.28070175
,,,9.259259259
,,,40
,,,33.33333333
,,,18.18181818
,,,6.451612903
,,,33.33333333
,,,11.47540984
,,,23.07692308
,,,5.797101449
,,,41.66666667
,,,12.90322581
,,,18.18181818
,,,26.66666667
,,,10.86956522
,,,26.08695652
,,,38.88888889
,,,25
,,,4.210526316
,,,50
,,,25
,,,25
,,,20
,,,57.14285714
,,,12.24489796
,,,8.823529412
,,,1.902173913
,,,7.692307692
,,,12.5
,,,13.2231405
,,,35.71428571
,,,20.83333333
,,,12.12121212
,,,31.42857143
,,,10.52631579
,,,20
,,,12.5
,,,17.24137931
,,,9.523809524
,,,5.617977528
,,,16.66666667
,,,12.82051282
,,,57.69230769
,,,7.272727273
,,,6.172839506
,,,15.625
,,,6.818181818
,,,2.298850575
,,,10.86956522
,,,33.33333333
,,,10.41666667
,,,13.63636364
,,,62.5
,,,5.194805195
,,,33.33333333
,,,31.25
,,,37.5
,,,25
,,,38.46153846
,,,5.479452055
,,,26.31578947
,,,23.80952381
,,,9.090909091
,,,20
,,,54.54545455
,,,41.66666667
,,,9.375
,,,17.85714286
,,,26.31578947
,,,12.5
,,,2.252252252
,,,7.142857143
,,,8
,,,28.57142857
,,,11.76470588
,,,15.38461538
,,,14.28571429
,,,29.16666667
,,,5.309734513
,,,20
,,,54.54545455
,,,15
,,,16
,,,70
,,,7.246376812
,,,13.79310345
,,,25
,,,5.405405405
,,,20
,,,46.15384615
,,,17.14285714
,,,3.365384615
,,,16.12903226
,,,2.145922747
,,,16.66666667
,,,23.52941176
,,,25
,,,36.36363636
,,,4.301075269
,,,55.55555556
,,,13.95348837
,,,16.66666667
,,,40
,,,2.06185567
,,,12.5
,,,28.57142857
,,,26.66666667
,,,11.32075472
,,,2.962962963
,,,28.57142857
,,,60
,,,17.77777778
,,,14.89361702
,,,40
,,,7.843137255
,,,31.57894737
,,,50
,,,40
,,,13.79310345
,,,41.66666667
,,,11.42857143
,,,22.22222222
,,,28.57142857
,,,46.15384615
,,,4.395604396
,,,35.29411765
,,,18.42105263
,,,21.05263158
,,,13.79310345
,,,4.651162791
,,,25
,,,32
,,,20
,,,43.75
,,,6.666666667
,,,29.72972973
,,,10.29411765
,,,12.90322581
,,,45
,,,6.896551724
,,,3.636363636
,,,4.819277108
,,,6.666666667
,,,9.090909091
,,,25
,,,11.5942029
,,,6.779661017
,,,6.153846154
,,,12.82051282
,,,2.898550725
,,,57.14285714
,,,4.395604396
,,,9.803921569
,,,2.205882353
,,,70
,,,16.27906977
,,,9.523809524
,,,4.444444444
,,,13.7254902
,,,8.510638298
,,,16.21621622
,,,12.5
,,,36.36363636
,,,23.52941176
,,,6.329113924
,,,17.14285714
,,,15.38461538
,,,20
,,,36.36363636
,,,13.20754717
,,,23.52941176
,,,57.14285714
,,,11.76470588
,,,8.045977011
,,,20.58823529
,,,10.22727273
,,,6.542056075
,,,9.836065574
,,,26.31578947
,,,4.545454545
,,,21.73913043
,,,54.54545455
,,,16.12903226
,,,6.779661017
,,,21.05263158
,,,2.836879433
,,,26.31578947
,,,4.444444444
,,,15.09433962
,,,9.756097561
,,,16.66666667
,,,50
,,,23.52941176
,,,76.47058824
,,,5.035971223
,,,50
,,,55.55555556
,,,42.85714286
,,,7.142857143
,,,30.76923077
,,,8.510638298
,,,11.11111111
,,,47.61904762
,,,33.33333333
,,,4.464285714
,,,2.919708029
,,,57.14285714
,,,7.692307692
,,,11.42857143
,,,23.52941176
,,,9.259259259
,,,7.692307692
,,,12.5
,,,8.620689655
,,,15.38461538
,,,9.090909091
,,,16.66666667
,,,11.42857143
,,,2.764976959
,,,35
,,,10
,,,9.756097561
,,,6.451612903
,,,13.33333333
,,,13.63636364
,,,5.517241379
,,,6.18556701
,,,56.25
,,,13.79310345
,,,5.769230769
,,,14.63414634
,,,33.33333333
,,,12.5
,,,57.14285714
,,,3.731343284
,,,12.12121212
,,,2.051282051
,,,25
,,,5.833333333
,,,12
,,,21.05263158
,,,24
,,,23.80952381
,,,33.33333333
,,,3.921568627
,,,13.33333333
,,,18.60465116
,,,50
,,,18.18181818
,,,21.73913043
,,,30.76923077
,,,9.090909091
,,,33.33333333
,,,10.81081081
,,,46.15384615
,,,4.705882353
,,,27.5862069
,,,14.28571429
,,,36.36363636
,,,15.15151515
,,,9.230769231
,,,7.142857143
,,,15
,,,15.15151515
,,,45.45454545
,,,5.263157895
,,,10.14492754
,,,40
,,,20
,,,69.23076923
,,,14.28571429
,,,11.9047619
,,,16.66666667
,,,5.555555556
,,,13.63636364
,,,38.46153846
,,,16.66666667
,,,58.33333333
,,,29.62962963
,,,33.33333333
,,,30.76923077
,,,40.90909091
,,,15
,,,57.14285714
,,,63.63636364
,,,30.76923077
,,,25
,,,16.21621622
,,,8
,,,44.44444444
,,,9.090909091
,,,28.57142857
,,,14.28571429
,,,60
,,,11.11111111
,,,25
,,,30.76923077
,,,5.263157895
,,,31.57894737
,,,4
,,,54.54545455
,,,4.651162791
,,,17.85714286
,,,7.272727273
,,,9.756097561
,,,25
,,,18.18181818
,,,7.407407407
,,,2.092050209
,,,44.44444444
,,,12.82051282
,,,6.493506494
,,,3.149606299
,,,11.76470588
,,,10
,,,20
,,,8.045977011
,,,6.779661017
,,,17.39130435
,,,9.756097561
,,,6.153846154
,,,22.22222222
,,,36.36363636
,,,33.33333333
,,,33.33333333
,,,19.04761905
,,,5.714285714
,,,36.36363636
,,,22.22222222
,,,46.66666667
,,,4.444444444
,,,8.771929825
,,,40
,,,16.66666667
,,,16.66666667
,,,44.44444444
,,,30.76923077
,,,6.25
,,,19.04761905
,,,2.247191011
,,,8.928571429
,,,7.01754386
,,,22.22222222
,,,40.90909091
,,,44.44444444
,,,25
,,,28.57142857
,,,17.39130435
,,,25
,,,15.38461538
,,,9.302325581
,,,4.761904762
,,,10.41666667
,,,35.71428571
,,,66.66666667
,,,3.90625
,,,8.888888889
,,,19.04761905
,,,2.877697842
,,,15.78947368
,,,9.615384615
,,,16.66666667
,,,26.66666667
,,,28.57142857
,,,11.76470588
,,,4.807692308
,,,41.66666667
,,,7.407407407
,,,8
,,,26.66666667
,,,6.896551724
,,,16.66666667
,,,15.2173913
,,,7.407407407
,,,26.08695652
,,,7.843137255
,,,3.333333333
,,,6.896551724
,,,54.54545455
,,,28.57142857
,,,25
,,,31.25
,,,16.66666667
,,,16.66666667
,,,17.39130435
,,,31.25
,,,12.5
,,,42.85714286
,,,13.79310345
,,,5.223880597
,,,6.666666667
,,,72.72727273
,,,4.494382022
,,,20
,,,6.25
,,,14.28571429
,,,44.44444444
,,,12
,,,12.90322581
,,,5.172413793
,,,11.11111111
,,,17.30769231
,,,22.85714286
,,,7.142857143
,,,12.82051282
,,,20
,,,8.75
,,,30
,,,11.86440678
,,,13.33333333
,,,25
,,,57.14285714
,,,6.756756757
,,,12.72727273
,,,55.55555556
,,,5.797101449
,,,40.90909091
,,,8
,,,50
,,,17.39130435
,,,11.42857143
,,,20
,,,50
,,,14.28571429
,,,4
,,,5.263157895
,,,8.888888889
,,,20.68965517
,,,28.57142857
,,,16.12903226
,,,20
,,,45.45454545
,,,15
,,,10.52631579
,,,16
,,,17.39130435
,,,37.5
,,,2.45398773
,,,25
,,,10
,,,27.11864407
,,,22.72727273
,,,7.246376812
,,,16.12903226
,,,10.95890411
,,,22.22222222
,,,3.96039604
,,,16.27906977
,,,6.349206349
,,,8.333333333
,,,56.25
,,,11.11111111
,,,4.651162791
,,,25
,,,3.418803419
,,,10.90909091
,,,12.76595745
,,,17.39130435
,,,8.695652174
,,,40
,,,14.81481481
,,,11.32075472
,,,5.747126437
,,,31.25
,,,27.77777778
,,,13.51351351
,,,4.347826087
,,,43.75
,,,2.962962963
,,,3.787878788
,,,20
,,,11.94029851
,,,28.57142857
,,,15
,,,5.333333333
,,,45.45454545
,,,12.90322581
,,,1.877934272
,,,8.888888889
,,,40.90909091
,,,2.777777778
,,,7.446808511
,,,53.33333333
,,,4.395604396
,,,17.39130435
,,,19.04761905
,,,5.970149254
,,,27.77777778
,,,31.57894737
,,,11.95652174
,,,20
,,,21.42857143
,,,10.63829787
,,,6.557377049
,,,7.142857143
,,,18.42105263
,,,12.5
,,,53.33333333
,,,7.142857143
,,,2.923976608
,,,12.90322581
,,,27.77777778
,,,20
,,,5.263157895
,,,8.928571429
,,,34.48275862
,,,5.405405405
,,,15.38461538
,,,38.46153846
,,,5.555555556
,,,36.36363636
,,,18.18181818
,,,12.12121212
,,,2.898550725
,,,12.19512195
,,,62.5
,,,50
,,,10
,,,8.219178082
,,,10.25641026
,,,3.149606299
,,,3.333333333
,,,12.5
,,,66.66666667
,,,4.494382022
,,,7.142857143
,,,16
,,,3.603603604
,,,16.66666667
,,,26.66666667
,,,7.142857143
,,,3.448275862
,,,60
,,,9.756097561
,,,15.55555556
,,,5.128205128
,,,17.39130435
,,,16
,,,7.01754386
,,,10.34482759
,,,50
,,,16.66666667
,,,4.761904762
,,,37.5
,,,5.479452055
,,,11.76470588
,,,41.66666667
,,,13.04347826
,,,35.71428571
,,,15.78947368
,,,50
,,,40
,,,13.51351351
,,,11.42857143
,,,18.18181818
,,,50
,,,7.692307692
,,,22.22222222
,,,50
,,,41.66666667
,,,24.32432432
,,,5.172413793
,,,6.4
,,,25.80645161
,,,15.38461538
,,,45.45454545
,,,13.33333333
,,,11.42857143
,,,3.636363636
,,,18.18181818
,,,0.862068966
,,,11.32075472
,,,4.166666667
,,,19.04761905
,,,8.045977011
,,,27.77777778
,,,8.695652174
,,,43.75
,,,8.333333333
,,,50
,,,18.18181818
,,,21.05263158
,,,8.196721311
,,,9.756097561
,,,30.76923077
,,,18.18181818
,,,62.5
,,,18.60465116
,,,17.77777778
,,,15.38461538
,,,35.71428571
,,,12.5
,,,12.82051282
,,,13.79310345
,,,2.049180328
,,,14.28571429
,,,20.68965517
,,,16
,,,10.20408163
,,,30.76923077
,,,19.04761905
,,,35.71428571
,,,6.896551724
,,,45.45454545
,,,7.246376812
,,,7.692307692
,,,16.27906977
,,,2.564102564
,,,16.12903226
,,,3.738317757
,,,41.66666667
,,,42.85714286
,,,9.090909091
,,,47.05882353
,,,27.27272727
,,,12.90322581
,,,41.17647059
,,,9.459459459
,,,13.79310345
,,,23.52941176
,,,19.35483871
,,,40
,,,44.44444444
,,,28.57142857
,,,11.53846154
,,,2.5
,,,25
,,,4.861111111
,,,43.75
,,,16.12903226
,,,24
,,,5.797101449
,,,12.5
,,,26.66666667
,,,16
,,,31.25
,,,40
,,,6.422018349
,,,40
,,,12.5
,,,18.18181818
,,,1.423487544
,,,11.25
,,,6.451612903
,,,33.33333333
,,,3.311258278
,,,18.51851852
,,,60
,,,5.952380952
,,,19.04761905
,,,14.81481481
,,,12.5
,,,17.85714286
,,,41.66666667
,,,5.555555556
,,,30.76923077
,,,13.33333333
,,,37.5
,,,5.333333333
,,,50
,,,10.81081081
,,,20.68965517
,,,13.55932203
,,,3.539823009
,,,6.557377049
,,,8.163265306
,,,15
,,,12
,,,33.33333333
,,,12.90322581
,,,26.66666667
,,,1.941747573
,,,4.938271605
,,,36.36363636
,,,26.66666667
,,,3.067484663
,,,10.12658228
,,,5.333333333
,,,16.12903226
,,,12.12121212
,,,40
,,,15.78947368
,,,2.614379085
,,,12.19512195
,,,57.14285714
,,,19.44444444
,,,7.407407407
,,,13.88888889
,,,14.28571429
,,,9.756097561
,,,19.44444444
,,,37.5
,,,36.36363636
,,,12.72727273
,,,2.643171806
,,,4.347826087
,,,30
,,,2.684563758
,,,14.28571429
,,,27.5862069
,,,8.196721311
,,,22.22222222
,,,9.090909091
