fragment, used, inprojects, sloc, usedsloc, percent,
5107027_1.java,656,481,13,5,0.384615385,
5727943_0.java,656,507,16,5,0.3125,
6942623_0.java,656,507,18,5,0.277777778,
25011206_0.java,655,102,17,4,0.235294118,
15717419_2.java,655,510,14,5,0.357142857,
15847229_0.java,655,118,81,5,0.061728395,
22215946_0.java,654,308,235,6,0.025531915,
24040300_3.java,654,245,43,5,0.11627907,
3934673_0.java,653,195,24,6,0.25,
5280980_0.java,652,322,19,4,0.210526316,
6773483_0.java,652,322,36,6,0.166666667,
7872381_0.java,652,574,21,5,0.238095238,
9881317_1.java,652,478,15,5,0.333333333,
11317756_0.java,652,245,16,6,0.375,
24059274_0.java,650,322,32,6,0.1875,
9959352_2.java,650,322,17,5,0.294117647,
12040310_0.java,650,322,80,6,0.075,
6773483_1.java,650,322,38,6,0.157894737,
21247344_0.java,650,359,228,4,0.01754386,
16330976_2.java,650,322,14,6,0.428571429,
11446149_1.java,650,322,29,6,0.206896552,
22315282_2.java,649,245,26,5,0.192307692,
23415361_1.java,649,245,24,5,0.208333333,
23813026_0.java,648,348,14,5,0.357142857,
3846216_1.java,647,314,68,5,0.073529412,
19673203_1.java,647,306,24,6,0.25,
18350351_0.java,647,474,9,4,0.444444444,
4881770_0.java,647,530,177,5,0.028248588,
19894534_0.java,646,254,15,4,0.266666667,
24701007_1.java,645,209,81,4,0.049382716,
21879866_1.java,644,148,19,4,0.210526316,
23426261_2.java,643,521,181,5,0.027624309,
23716208_0.java,643,501,34,4,0.117647059,
15871783_0.java,643,228,123,4,0.032520325,
10901944_0.java,642,521,144,5,0.034722222,
21165446_2.java,642,390,20,6,0.3,
10874798_0.java,642,506,41,4,0.097560976,
23782065_1.java,642,544,216,4,0.018518519,
15176681_0.java,641,11,10,4,0.4,
11724073_0.java,641,222,32,6,0.1875,
14420547_0.java,640,305,74,4,0.054054054,
4844269_2.java,639,256,25,6,0.24,
9164312_1.java,639,526,45,6,0.133333333,
4844269_3.java,639,256,25,6,0.24,
15237833_0.java,639,504,117,4,0.034188034,
2061395_0.java,639,33,17,4,0.235294118,
10702534_0.java,639,439,40,6,0.15,
19072092_0.java,638,238,38,4,0.105263158,
17675300_0.java,638,501,13,4,0.307692308,
15111267_0.java,637,287,22,6,0.272727273,
2580912_0.java,636,624,30,4,0.133333333,
20280094_1.java,636,573,35,5,0.142857143,
7708521_0.java,636,448,52,4,0.076923077,
18889813_0.java,636,501,38,4,0.105263158,
18407817_0.java,636,496,14,5,0.357142857,
9115480_0.java,635,500,41,4,0.097560976,
13874506_0.java,635,431,26,4,0.153846154,
22341276_0.java,635,500,62,4,0.064516129,
23436732_0.java,635,360,43,4,0.093023256,
11042167_0.java,635,221,12,4,0.333333333,
18649202_0.java,634,231,11,5,0.454545455,
5800128_0.java,634,231,14,5,0.357142857,
25755750_0.java,633,193,43,4,0.093023256,
6589857_1.java,633,470,37,6,0.162162162,
2627616_0.java,632,222,31,4,0.129032258,
12879583_2.java,632,594,50,5,0.1,
19072092_1.java,632,233,17,4,0.235294118,
8006808_0.java,631,294,25,5,0.2,
8007200_0.java,631,221,24,4,0.166666667,
25725042_0.java,631,221,21,4,0.19047619,
7357071_0.java,631,221,48,4,0.083333333,
24363580_1.java,631,221,5,4,0.8,
5128420_0.java,631,560,34,5,0.147058824,
5170513_0.java,630,308,20,4,0.2,
18133634_0.java,628,343,20,5,0.25,
19385272_1.java,628,401,77,5,0.064935065,
5184835_0.java,628,555,42,4,0.095238095,
18671842_0.java,628,125,140,5,0.035714286,
17607791_0.java,627,514,80,5,0.0625,
16427470_2.java,627,540,19,5,0.263157895,
7345389_0.java,626,340,13,5,0.384615385,
12298798_0.java,626,537,65,5,0.076923077,
18764073_1.java,625,512,78,5,0.064102564,
17986453_0.java,624,419,59,4,0.06779661,
24574710_0.java,623,309,73,5,0.068493151,
4324150_0.java,623,340,51,5,0.098039216,
16252323_1.java,622,255,36,6,0.166666667,
19155115_1.java,621,338,10,5,0.5,
21325521_0.java,621,338,10,5,0.5,
15627703_1.java,621,297,84,5,0.05952381,
18898455_0.java,621,338,10,5,0.5,
19904132_0.java,621,338,10,5,0.5,
5107027_3.java,618,457,18,5,0.277777778,
22733081_0.java,618,239,47,6,0.127659574,
17491435_1.java,618,210,14,5,0.357142857,
18630832_0.java,618,118,114,5,0.043859649,
6320741_3.java,617,456,14,5,0.357142857,
97630_0.java,615,412,31,5,0.161290323,
12692751_0.java,615,249,36,6,0.166666667,
8481436_0.java,615,352,57,5,0.087719298,
24004330_1.java,615,495,224,4,0.017857143,
15313726_0.java,614,477,36,6,0.166666667,
1907142_0.java,613,236,18,6,0.333333333,
20396244_0.java,613,454,17,5,0.294117647,
22280665_0.java,612,292,52,5,0.096153846,
21788075_0.java,612,292,22,5,0.227272727,
11478787_0.java,611,305,97,4,0.041237113,
22668474_0.java,610,297,24,5,0.208333333,
24112256_0.java,610,515,171,4,0.023391813,
24698325_1.java,610,260,24,5,0.208333333,
7207550_0.java,607,421,154,5,0.032467532,
5854752_0.java,607,421,164,5,0.030487805,
6805865_0.java,607,421,154,5,0.032467532,
8862864_0.java,605,357,27,5,0.185185185,
18435056_1.java,605,414,121,5,0.041322314,
10759754_0.java,605,491,40,5,0.125,
15961513_0.java,604,84,94,6,0.063829787,
6312631_0.java,603,397,87,4,0.045977011,
23203399_0.java,602,514,14,4,0.285714286,
19644605_0.java,602,379,26,6,0.230769231,
13773640_1.java,602,452,51,4,0.078431373,
4844269_1.java,600,236,22,6,0.272727273,
6331784_0.java,599,146,126,5,0.03968254,
25625866_1.java,599,351,13,4,0.307692308,
609962_1.java,598,234,13,6,0.461538462,
7522067_0.java,597,527,28,5,0.178571429,
19704563_0.java,597,250,11,4,0.363636364,
14664254_0.java,595,354,92,6,0.065217391,
3949371_0.java,595,234,64,6,0.09375,
10097626_0.java,594,299,32,5,0.15625,
24988198_0.java,593,233,24,6,0.25,
17258285_1.java,593,251,39,4,0.102564103,
15104408_0.java,593,431,40,4,0.1,
25279954_0.java,591,407,108,5,0.046296296,
14422099_1.java,591,328,305,4,0.013114754,
20074300_3.java,591,289,35,4,0.114285714,
24718967_0.java,591,178,37,5,0.135135135,
22964623_1.java,590,270,45,5,0.111111111,
19987631_0.java,590,397,32,6,0.1875,
25304618_0.java,589,233,28,6,0.214285714,
25148827_0.java,588,147,16,4,0.25,
21122460_0.java,586,329,28,4,0.142857143,
18052939_0.java,586,557,79,4,0.050632911,
23683074_0.java,585,146,16,4,0.25,
22500820_0.java,585,217,68,4,0.058823529,
25787236_0.java,585,313,43,4,0.093023256,
24384434_0.java,584,130,41,5,0.12195122,
21020544_0.java,584,221,93,7,0.075268817,
21129682_0.java,584,27,138,5,0.036231884,
8511976_0.java,584,163,16,4,0.25,
14391832_0.java,584,332,28,4,0.142857143,
11416667_0.java,584,282,7,4,0.571428571,
8425174_0.java,583,463,17,5,0.294117647,
17776302_0.java,583,146,14,4,0.285714286,
8529608_1.java,582,51,30,4,0.133333333,
17889187_0.java,582,258,68,6,0.088235294,
2411427_0.java,582,165,16,5,0.3125,
23341239_0.java,582,492,55,4,0.072727273,
3038700_0.java,582,406,17,4,0.235294118,
22278573_1.java,579,408,22,4,0.181818182,
8877754_0.java,579,408,26,4,0.153846154,
22278573_2.java,579,408,22,4,0.181818182,
11301664_0.java,578,508,60,4,0.066666667,
14512095_0.java,578,258,23,4,0.173913043,
11114711_0.java,577,205,23,6,0.260869565,
934654_0.java,576,353,11,5,0.454545455,
10561020_0.java,576,529,45,4,0.088888889,
24334332_1.java,576,353,12,5,0.416666667,
17120418_0.java,576,555,30,4,0.133333333,
22330181_0.java,576,180,24,4,0.166666667,
21107763_0.java,576,499,75,5,0.066666667,
20903060_0.java,576,353,12,5,0.416666667,
12119193_3.java,576,484,32,4,0.125,
25156556_0.java,575,241,53,4,0.075471698,
9692087_0.java,575,421,58,6,0.103448276,
24504070_0.java,575,143,99,4,0.04040404,
5883717_0.java,575,192,39,6,0.153846154,
16063351_0.java,574,242,60,4,0.066666667,
3086673_0.java,574,190,71,6,0.084507042,
15210923_0.java,573,197,16,6,0.375,
19644236_1.java,573,191,18,6,0.333333333,
5584154_0.java,573,344,38,4,0.105263158,
23951498_1.java,573,192,38,6,0.157894737,
24844534_0.java,573,290,75,5,0.066666667,
24214629_2.java,573,488,26,5,0.192307692,
25548043_1.java,573,197,16,6,0.375,
18209421_0.java,572,280,53,4,0.075471698,
7192192_1.java,572,554,15,4,0.266666667,
23665323_0.java,571,559,64,4,0.0625,
15080498_1.java,571,313,9,4,0.444444444,
9825947_0.java,571,165,11,4,0.363636364,
724262_0.java,571,233,14,5,0.357142857,
17552173_0.java,570,481,29,4,0.137931034,
8199270_0.java,570,280,15,4,0.266666667,
12852742_0.java,570,131,95,6,0.063157895,
16646854_0.java,570,353,55,5,0.090909091,
12092135_0.java,570,364,10,5,0.5,
18998946_0.java,570,87,8,4,0.5,
1111389_0.java,569,163,9,4,0.444444444,
14084297_2.java,569,163,11,4,0.363636364,
17341002_0.java,569,280,15,4,0.266666667,
1212521_0.java,569,163,9,4,0.444444444,
23946365_1.java,569,163,8,4,0.5,
8824295_0.java,569,280,9,4,0.444444444,
20902597_0.java,569,163,8,4,0.5,
11502744_1.java,569,280,13,4,0.307692308,
14061209_0.java,569,280,7,4,0.571428571,
17201665_0.java,569,163,10,5,0.5,
11972101_0.java,569,163,18,4,0.222222222,
11439098_0.java,568,355,27,5,0.185185185,
14144832_0.java,568,360,222,5,0.022522523,
14144798_0.java,568,360,222,5,0.022522523,
13272822_0.java,568,355,12,5,0.416666667,
4444677_0.java,568,556,62,4,0.064516129,
25722598_0.java,568,355,16,5,0.3125,
17177458_1.java,568,197,14,6,0.428571429,
13041994_0.java,567,15,9,4,0.444444444,
15172692_0.java,567,15,8,4,0.5,
4795673_0.java,567,193,25,6,0.24,
16921604_0.java,566,485,33,5,0.151515152,
1136128_0.java,565,554,20,4,0.2,
20170120_0.java,565,554,37,4,0.108108108,
7421438_0.java,565,554,37,4,0.108108108,
25171156_0.java,565,554,47,4,0.085106383,
18496305_0.java,565,479,15,6,0.4,
22941994_0.java,565,554,47,4,0.085106383,
13583450_1.java,565,554,40,4,0.1,
20502873_1.java,564,338,19,4,0.210526316,
8950868_0.java,564,64,49,5,0.102040816,
14539185_0.java,564,230,58,5,0.086206897,
21914967_1.java,564,64,19,5,0.263157895,
4889280_1.java,563,229,15,5,0.333333333,
7235531_1.java,563,229,17,5,0.294117647,
19107070_0.java,563,229,11,5,0.454545455,
15835509_0.java,563,229,67,5,0.074626866,
24322913_0.java,563,229,14,5,0.357142857,
8424246_0.java,563,519,24,5,0.208333333,
19292592_0.java,562,409,26,6,0.230769231,
15803530_0.java,562,504,31,4,0.129032258,
469822_0.java,562,429,26,5,0.192307692,
24323828_0.java,562,374,43,4,0.093023256,
13526841_0.java,562,480,67,4,0.059701493,
16305262_0.java,561,428,13,5,0.384615385,
23579813_0.java,561,467,31,5,0.161290323,
8331416_0.java,560,345,24,4,0.166666667,
22987070_0.java,560,249,9,4,0.444444444,
18126271_0.java,559,554,47,4,0.085106383,
15333103_0.java,558,493,115,4,0.034782609,
25424718_0.java,558,471,22,4,0.181818182,
14959394_0.java,557,267,151,4,0.026490066,
22133414_0.java,557,458,44,5,0.113636364,
11484184_0.java,556,518,24,5,0.208333333,
20907752_3.java,556,136,28,4,0.142857143,
11398879_0.java,556,529,60,5,0.083333333,
15847755_0.java,556,461,49,4,0.081632653,
19459023_0.java,556,63,18,5,0.277777778,
14816738_0.java,555,258,13,4,0.307692308,
7284829_2.java,555,552,7,4,0.571428571,
13657406_0.java,555,258,17,4,0.235294118,
7347544_0.java,555,521,25,5,0.2,
16270950_0.java,555,63,22,5,0.227272727,
12053757_1.java,555,364,40,6,0.15,
2593752_0.java,555,300,122,4,0.032786885,
7523169_0.java,554,78,52,4,0.076923077,
12279255_3.java,554,93,30,6,0.2,
13510359_0.java,554,363,16,6,0.375,
24229120_0.java,554,145,48,5,0.104166667,
17225185_0.java,554,363,73,6,0.082191781,
22299875_0.java,554,77,76,4,0.052631579,
11191193_0.java,554,455,23,6,0.260869565,
16044856_0.java,554,363,13,6,0.461538462,
1204658_0.java,553,286,172,6,0.034883721,
22935781_0.java,553,352,36,5,0.138888889,
12721540_0.java,552,103,41,4,0.097560976,
6542881_0.java,551,71,42,4,0.095238095,
19553719_2.java,551,191,22,6,0.272727273,
23275126_0.java,551,191,27,6,0.222222222,
15482391_0.java,551,179,84,4,0.047619048,
16098659_0.java,551,361,20,4,0.2,
18491301_0.java,551,78,225,4,0.017777778,
23070487_0.java,551,71,19,4,0.210526316,
13352676_1.java,551,261,60,6,0.1,
23308281_0.java,549,74,94,5,0.053191489,
22750600_0.java,549,438,127,6,0.047244094,
13252132_0.java,548,455,12,6,0.5,
17578808_1.java,548,193,43,4,0.093023256,
24524754_1.java,547,473,20,4,0.2,
17056594_1.java,546,315,91,4,0.043956044,
11683912_1.java,546,209,23,6,0.260869565,
14749101_1.java,545,481,27,5,0.185185185,
13638613_0.java,545,494,31,5,0.161290323,
17705330_0.java,545,524,24,4,0.166666667,
17056232_0.java,545,314,48,4,0.083333333,
20760346_0.java,544,480,8,5,0.625,
21620983_1.java,544,72,28,4,0.142857143,
6762889_0.java,544,347,20,5,0.25,
10243782_0.java,544,415,10,4,0.4,
18223701_0.java,543,230,62,6,0.096774194,
18700211_0.java,543,214,12,4,0.333333333,
19941171_1.java,543,456,23,6,0.260869565,
9548429_0.java,542,238,42,4,0.095238095,
7691963_0.java,542,327,30,4,0.133333333,
5678375_0.java,542,470,13,5,0.384615385,
10676390_0.java,542,469,32,4,0.125,
25569957_0.java,541,60,63,4,0.063492063,
23080422_0.java,541,333,76,4,0.052631579,
17835463_0.java,541,271,78,4,0.051282051,
21330339_0.java,541,65,43,4,0.093023256,
12613419_0.java,541,529,18,4,0.222222222,
9346426_0.java,539,457,65,6,0.092307692,
13167056_1.java,539,102,34,6,0.176470588,
17328427_0.java,538,330,34,4,0.117647059,
18984857_0.java,538,141,41,5,0.12195122,
11655671_0.java,538,429,12,5,0.416666667,
6147497_0.java,537,283,14,4,0.285714286,
5617146_0.java,536,356,25,5,0.2,
14529967_1.java,536,329,8,4,0.5,
19335277_1.java,536,294,28,6,0.214285714,
20385927_0.java,536,259,17,4,0.235294118,
23525993_0.java,536,477,10,4,0.4,
18706865_2.java,536,54,75,4,0.053333333,
19962458_0.java,536,348,22,5,0.227272727,
23201656_0.java,535,56,70,4,0.057142857,
10525526_2.java,535,304,10,4,0.4,
20972021_0.java,535,364,61,5,0.081967213,
15421552_0.java,535,59,71,5,0.070422535,
10443975_0.java,535,59,97,4,0.041237113,
14484735_0.java,535,481,35,4,0.114285714,
6958740_0.java,535,328,30,4,0.133333333,
15842350_0.java,535,88,29,5,0.172413793,
2721359_0.java,534,56,39,4,0.102564103,
6138653_1.java,534,102,28,4,0.142857143,
14187967_2.java,534,359,26,5,0.192307692,
10572506_1.java,533,353,11,5,0.454545455,
9619140_1.java,533,353,13,5,0.384615385,
19051352_0.java,533,364,31,4,0.129032258,
9200076_1.java,533,353,10,5,0.5,
7323727_0.java,533,345,43,4,0.093023256,
7554937_0.java,533,353,10,5,0.5,
3290816_0.java,533,353,11,5,0.454545455,
3181871_0.java,533,353,13,5,0.384615385,
8264256_0.java,533,304,25,4,0.16,
17090880_3.java,533,353,11,5,0.454545455,
25391761_1.java,533,353,10,5,0.5,
16061789_0.java,533,471,20,5,0.25,
13626902_0.java,533,353,13,5,0.384615385,
2641706_0.java,532,509,31,5,0.161290323,
13293946_0.java,532,56,49,4,0.081632653,
20366519_0.java,532,345,28,5,0.178571429,
4054735_0.java,531,99,17,4,0.235294118,
5309185_0.java,531,55,11,4,0.363636364,
10410800_0.java,531,488,59,5,0.084745763,
7835986_2.java,531,99,21,4,0.19047619,
12728036_0.java,531,55,11,4,0.363636364,
4080704_0.java,531,476,46,4,0.086956522,
12644388_0.java,531,99,52,4,0.076923077,
10646083_1.java,531,334,17,4,0.235294118,
24263935_0.java,531,55,13,4,0.307692308,
14634075_2.java,531,55,21,4,0.19047619,
13587740_0.java,531,55,69,4,0.057971014,
18273815_0.java,531,257,55,4,0.072727273,
1577086_1.java,531,505,115,4,0.034782609,
7838936_0.java,531,405,43,4,0.093023256,
440148_1.java,531,327,13,5,0.384615385,
12640454_0.java,531,55,58,4,0.068965517,
22037071_0.java,531,325,22,4,0.181818182,
17962634_0.java,531,356,20,5,0.25,
6989096_1.java,531,99,21,4,0.19047619,
22262452_0.java,531,325,19,4,0.210526316,
24079155_0.java,530,324,33,4,0.121212121,
12743453_0.java,530,57,182,4,0.021978022,
4725361_0.java,530,324,21,4,0.19047619,
22220167_0.java,530,55,29,4,0.137931034,
22052217_0.java,530,324,17,4,0.235294118,
4608375_0.java,530,206,12,4,0.333333333,
22837907_0.java,530,55,61,4,0.06557377,
8117933_0.java,529,503,22,4,0.181818182,
12466355_2.java,529,345,21,5,0.238095238,
16329129_1.java,529,365,117,5,0.042735043,
22501434_0.java,529,503,56,4,0.071428571,
13634901_0.java,529,53,27,4,0.148148148,
16126712_0.java,529,451,36,5,0.138888889,
20693144_1.java,529,357,16,5,0.3125,
21285526_0.java,529,517,10,4,0.4,
22214357_0.java,529,53,17,4,0.235294118,
4463180_0.java,529,345,17,5,0.294117647,
16762463_0.java,529,474,20,4,0.2,
21620983_0.java,528,54,15,4,0.266666667,
22577328_1.java,528,358,167,7,0.041916168,
14889021_2.java,528,258,14,4,0.285714286,
19821810_0.java,528,320,32,4,0.125,
8646541_0.java,527,54,16,4,0.25,
15205929_0.java,527,355,39,5,0.128205128,
10362098_1.java,526,23,35,4,0.114285714,
5163734_0.java,526,303,14,4,0.285714286,
21165446_1.java,526,359,17,6,0.352941176,
17816522_0.java,526,303,7,4,0.571428571,
15840068_3.java,526,462,55,4,0.072727273,
16248170_0.java,526,212,17,5,0.294117647,
20253465_1.java,526,303,7,4,0.571428571,
10506357_0.java,526,354,34,5,0.147058824,
12459549_0.java,526,303,7,4,0.571428571,
12245991_0.java,525,53,36,4,0.111111111,
17366707_0.java,525,53,24,4,0.166666667,
10052505_0.java,525,246,86,5,0.058139535,
24780122_0.java,525,53,60,4,0.066666667,
23846367_1.java,525,53,26,4,0.153846154,
10769800_0.java,525,35,58,4,0.068965517,
1746601_0.java,525,421,12,5,0.416666667,
15738667_1.java,525,512,54,4,0.074074074,
8311537_0.java,525,53,19,4,0.210526316,
3237798_1.java,525,462,50,5,0.1,
6701355_0.java,525,462,50,5,0.1,
16798291_0.java,525,53,23,4,0.173913043,
15834107_0.java,525,53,21,6,0.285714286,
914797_1.java,525,53,17,4,0.235294118,
3109933_0.java,524,423,21,5,0.238095238,
22003003_1.java,524,390,45,6,0.133333333,
21492863_0.java,524,468,18,5,0.277777778,
579506_0.java,524,210,13,5,0.384615385,
12358374_0.java,524,210,14,6,0.428571429,
7616206_1.java,524,494,325,6,0.018461538,
20885983_0.java,523,102,27,4,0.148148148,
14168193_0.java,523,204,10,6,0.6,
22949763_1.java,523,511,16,5,0.3125,
22979952_3.java,523,208,148,6,0.040540541,
2938261_0.java,523,495,29,5,0.172413793,
7335026_0.java,523,419,12,5,0.416666667,
9148489_0.java,522,275,57,4,0.070175439,
16351806_0.java,521,478,136,4,0.029411765,
14790635_0.java,521,282,21,4,0.19047619,
7131242_0.java,521,319,15,4,0.266666667,
21848721_1.java,520,100,21,4,0.19047619,
8927998_0.java,520,17,90,5,0.055555556,
23303261_0.java,520,316,40,4,0.1,
9589219_0.java,520,461,105,6,0.057142857,
16014525_0.java,520,429,60,4,0.066666667,
25110707_0.java,520,262,21,4,0.19047619,
8747046_0.java,520,318,51,4,0.078431373,
11585615_0.java,520,390,41,4,0.097560976,
13269097_0.java,519,50,5,4,0.8,
20025309_1.java,519,376,34,6,0.176470588,
16992487_0.java,519,12,11,5,0.454545455,
6195567_0.java,519,50,5,4,0.8,
23667743_0.java,519,143,117,5,0.042735043,
4973485_1.java,519,317,21,4,0.19047619,
13399143_0.java,518,185,59,6,0.101694915,
12182429_0.java,518,498,13,4,0.307692308,
10099228_0.java,518,316,31,4,0.129032258,
18193348_0.java,518,316,102,4,0.039215686,
3686977_2.java,518,435,43,4,0.093023256,
6886012_0.java,518,451,102,5,0.049019608,
20422000_0.java,517,317,43,4,0.093023256,
20378189_0.java,516,316,22,4,0.181818182,
16992265_1.java,516,448,14,4,0.285714286,
23654010_1.java,516,316,21,4,0.19047619,
17641977_1.java,516,316,22,4,0.181818182,
11194756_1.java,516,500,13,4,0.307692308,
14596990_0.java,516,316,20,4,0.2,
15802558_0.java,516,261,31,5,0.161290323,
10336163_1.java,516,198,50,5,0.1,
18433824_0.java,516,500,18,4,0.222222222,
5854334_0.java,516,316,26,4,0.153846154,
11372458_0.java,515,458,24,5,0.208333333,
10946353_1.java,514,314,27,4,0.148148148,
13063953_0.java,514,314,17,4,0.235294118,
23505496_0.java,514,314,78,4,0.051282051,
5841690_0.java,514,315,35,4,0.114285714,
22704276_0.java,514,315,27,4,0.148148148,
12402288_0.java,514,498,19,4,0.210526316,
23522790_0.java,513,458,14,5,0.357142857,
22729105_1.java,513,452,19,5,0.263157895,
6851812_0.java,513,420,23,6,0.260869565,
21774789_1.java,513,422,12,5,0.416666667,
20443251_1.java,513,302,12,4,0.333333333,
20154153_1.java,513,458,116,5,0.043103448,
23417665_0.java,513,315,62,4,0.064516129,
12334016_0.java,512,314,34,4,0.117647059,
18253301_1.java,512,483,102,5,0.049019608,
6386861_1.java,512,314,29,4,0.137931034,
16527460_0.java,512,314,63,4,0.063492063,
684137_1.java,512,314,29,4,0.137931034,
20222218_0.java,512,314,16,4,0.25,
10874291_0.java,512,397,119,5,0.042016807,
9808764_0.java,512,314,15,4,0.266666667,
8981602_0.java,512,314,16,4,0.25,
22650773_0.java,512,314,23,4,0.173913043,
10943001_0.java,512,314,19,4,0.210526316,
8092575_0.java,512,314,44,4,0.090909091,
24629576_0.java,512,314,21,4,0.19047619,
10943001_1.java,512,314,22,4,0.181818182,
19802582_0.java,512,314,64,4,0.0625,
15549974_0.java,511,342,18,5,0.277777778,
21229237_2.java,511,482,27,5,0.185185185,
17480244_0.java,511,320,84,5,0.05952381,
17232604_0.java,511,383,15,5,0.333333333,
3883760_0.java,511,499,9,4,0.444444444,
2831217_0.java,511,474,31,4,0.129032258,
7708826_0.java,510,498,22,4,0.181818182,
20915417_0.java,510,150,116,5,0.043103448,
1985487_0.java,510,498,10,4,0.4,
