fragment, used, inprojects, sloc, usedsloc, percent
12018021_0.java,1018,866,11,5,0.45454545454545453
20493202_0.java,1,1,16,5,0.3125
22628649_0.java,5,2,24,4,0.16666666666666666
20461516_2.java,2,2,15,5,0.3333333333333333
11444843_0.java,12346,2063,27,6,0.2222222222222222
9633097_0.java,4,4,13,5,0.38461538461538464
2439316_0.java,2,2,22,5,0.22727272727272727
8770633_0.java,6,6,62,4,0.06451612903225806
24300174_4.java,1,1,82,6,0.07317073170731707
4801039_0.java,12,9,5,4,0.8
22217908_1.java,7006,3165,23,6,0.2608695652173913
6411667_0.java,11,4,19,4,0.21052631578947367
22469837_0.java,157381,5988,19,4,0.21052631578947367
5503205_1.java,8020,3139,19,6,0.3157894736842105
9003323_0.java,2,2,17,5,0.29411764705882354
20288345_0.java,10211,1456,91,4,0.04395604395604396
2641706_0.java,532,509,31,5,0.16129032258064516
19205116_0.java,6299,733,19,5,0.2631578947368421
17612613_0.java,120,107,14,5,0.35714285714285715
15596211_0.java,1,1,14,6,0.42857142857142855
16699570_1.java,22710,718,16,4,0.25
15314822_1.java,3,2,13,4,0.3076923076923077
13189432_0.java,10,10,39,4,0.10256410256410256
23967852_0.java,1,1,20,18,0.9
21556722_0.java,2,2,12,4,0.3333333333333333
6028309_0.java,2,2,70,4,0.05714285714285714
11173036_0.java,463,409,16,5,0.3125
20832070_0.java,22,22,17,6,0.35294117647058826
4376557_0.java,117,88,20,5,0.25
11175795_0.java,20,19,68,4,0.058823529411764705
16624398_1.java,265,145,33,5,0.15151515151515152
14983255_0.java,1,1,46,5,0.10869565217391304
16559200_1.java,1,1,9,4,0.4444444444444444
8866434_0.java,481,328,16,5,0.3125
12070266_0.java,1,1,21,4,0.19047619047619047
8006813_0.java,2,2,13,5,0.38461538461538464
14908094_2.java,58763,3709,16,6,0.375
11275112_0.java,38,35,13,7,0.5384615384615384
20013307_0.java,482,428,66,4,0.06060606060606061
24059274_0.java,650,322,32,6,0.1875
23325827_0.java,2268,1060,27,4,0.14814814814814814
9142985_0.java,109,97,40,5,0.125
11945514_2.java,44,24,10,4,0.4
2445912_0.java,15,11,25,6,0.24
18558008_0.java,1,1,69,4,0.057971014492753624
12822971_2.java,221,214,11,4,0.36363636363636365
16186991_1.java,113248,830,18,17,0.9444444444444444
25496262_0.java,21794,5301,30,4,0.13333333333333333
19009792_0.java,2472,996,11,4,0.36363636363636365
13796268_0.java,7,6,90,5,0.05555555555555555
21399000_0.java,369,42,61,4,0.06557377049180328
18036311_0.java,3049,663,42,4,0.09523809523809523
25125821_0.java,421,6,8,5,0.625
10941465_3.java,15,13,22,6,0.2727272727272727
21905221_0.java,8299,2959,111,6,0.05405405405405406
11202699_0.java,4,4,12,10,0.8333333333333334
4844269_2.java,639,256,25,6,0.24
3396907_0.java,22,22,17,4,0.23529411764705882
22187315_0.java,106,101,10,5,0.5
15051887_0.java,217,84,81,7,0.08641975308641975
22002647_0.java,101,34,18,4,0.2222222222222222
15885841_0.java,17,11,19,5,0.2631578947368421
18670004_2.java,3,3,45,6,0.13333333333333333
7674003_0.java,1,1,18,4,0.2222222222222222
8882614_0.java,25,20,30,4,0.13333333333333333
6804435_0.java,22,12,14,4,0.2857142857142857
4552081_0.java,233,206,55,5,0.09090909090909091
13930011_1.java,1,1,27,5,0.18518518518518517
5619798_0.java,21790,5300,28,4,0.14285714285714285
3653984_0.java,2,2,9,5,0.5555555555555556
5595061_0.java,23,23,18,5,0.2777777777777778
24311185_0.java,8,8,8,4,0.5
9922401_1.java,72,60,56,5,0.08928571428571429
3648709_0.java,435,408,13,5,0.38461538461538464
12220698_1.java,101,81,12,5,0.4166666666666667
25445149_0.java,63,61,11,5,0.45454545454545453
8616586_0.java,4,4,13,6,0.46153846153846156
16367536_0.java,2,2,16,4,0.25
24278949_0.java,1,1,26,5,0.19230769230769232
23730104_0.java,1,1,64,6,0.09375
22575076_0.java,1,1,9,4,0.4444444444444444
24563034_0.java,9,8,25,6,0.24
14522835_0.java,15,8,8,5,0.625
8156358_0.java,32,31,137,5,0.0364963503649635
17032058_0.java,1,1,14,4,0.2857142857142857
4754305_1.java,697,261,42,5,0.11904761904761904
5541700_0.java,3221,711,21,4,0.19047619047619047
21984141_0.java,4,4,29,4,0.13793103448275862
15220056_0.java,51327,8622,347,6,0.01729106628242075
2580912_0.java,636,624,30,4,0.13333333333333333
21881478_0.java,4,4,6,4,0.6666666666666666
21364076_1.java,6386,2202,15,4,0.26666666666666666
6006241_2.java,2,1,20,5,0.25
23704242_0.java,101,59,14,5,0.35714285714285715
16787781_0.java,9,9,12,6,0.5
6331784_0.java,599,146,126,5,0.03968253968253968
24148057_0.java,6,5,23,4,0.17391304347826086
16831289_0.java,134443,3491,44,6,0.13636363636363635
21434077_1.java,3076,672,97,4,0.041237113402061855
4151399_0.java,2557,380,7,4,0.5714285714285714
4615562_3.java,4,4,11,6,0.5454545454545454
15453351_0.java,2,2,7,5,0.7142857142857143
2450020_0.java,3074,1057,28,4,0.14285714285714285
13808904_0.java,1128,1009,46,4,0.08695652173913043
19856538_0.java,187,23,73,6,0.0821917808219178
16706729_0.java,1,1,38,6,0.15789473684210525
15048539_0.java,22,17,91,4,0.04395604395604396
18293834_0.java,21403,5071,89,4,0.0449438202247191
4531823_0.java,1,1,16,4,0.25
24872540_0.java,11,11,12,6,0.5
19335277_2.java,1,1,37,5,0.13513513513513514
13957821_0.java,1,1,7,4,0.5714285714285714
25550345_0.java,8844,860,203,4,0.019704433497536946
16430492_0.java,23,8,10,4,0.4
22366682_0.java,4,4,69,4,0.057971014492753624
17811389_1.java,1020,843,12,5,0.4166666666666667
11464895_0.java,5,5,178,6,0.033707865168539325
6537946_0.java,25,21,24,6,0.25
11025208_0.java,1,1,22,4,0.18181818181818182
11818183_0.java,686,496,70,4,0.05714285714285714
21173840_1.java,44,35,40,6,0.15
15936823_0.java,6,6,34,5,0.14705882352941177
9650217_0.java,55958,4211,62,4,0.06451612903225806
12668223_1.java,762,757,23,4,0.17391304347826086
22334263_0.java,2,2,23,6,0.2608695652173913
6463129_0.java,139,125,36,5,0.1388888888888889
19174200_1.java,136,104,10,4,0.4
798556_0.java,1,1,6,4,0.6666666666666666
23257604_0.java,6,5,29,6,0.20689655172413793
273001_1.java,2050,1035,18,4,0.2222222222222222
6223326_0.java,3,3,37,4,0.10810810810810811
12512931_0.java,51,49,48,4,0.08333333333333333
19971639_0.java,2731,573,20,4,0.2
1886652_0.java,3,2,9,4,0.4444444444444444
18854556_0.java,34,29,13,4,0.3076923076923077
22024812_0.java,3694,755,60,4,0.06666666666666667
263319_0.java,3516,2475,31,6,0.1935483870967742
16720151_0.java,892,698,27,5,0.18518518518518517
10543862_0.java,12,9,27,6,0.2222222222222222
19806383_2.java,12,3,29,6,0.20689655172413793
10059568_0.java,2,2,25,5,0.2
10071593_0.java,56054,5300,10,4,0.4
5495200_0.java,2,2,14,4,0.2857142857142857
15138602_0.java,81,77,9,4,0.4444444444444444
17117023_0.java,4,4,22,5,0.22727272727272727
13633778_1.java,222,53,12,4,0.3333333333333333
9016676_0.java,45,43,111,6,0.05405405405405406
21558184_0.java,129,127,29,4,0.13793103448275862
9971513_0.java,25,25,15,5,0.3333333333333333
15005399_2.java,6,6,7,4,0.5714285714285714
10289689_0.java,32,30,42,5,0.11904761904761904
18624942_0.java,280,222,13,6,0.46153846153846156
10060390_0.java,996,964,42,4,0.09523809523809523
21400955_0.java,6,6,14,4,0.2857142857142857
848533_0.java,8,8,70,5,0.07142857142857142
23774308_0.java,35,35,28,7,0.25
1269078_0.java,117,51,14,4,0.2857142857142857
4501707_0.java,1,1,10,4,0.4
7379172_0.java,842,410,62,5,0.08064516129032258
13041025_0.java,20984,5063,45,4,0.08888888888888889
21842239_0.java,1,1,7,5,0.7142857142857143
5542152_0.java,7,1,31,7,0.22580645161290322
5285670_1.java,963,950,13,4,0.3076923076923077
23977278_0.java,9,9,21,4,0.19047619047619047
25630763_0.java,10,6,12,5,0.4166666666666667
24076743_0.java,56224,5314,25,4,0.16
15309868_1.java,2,2,116,4,0.034482758620689655
15143672_0.java,465,299,28,4,0.14285714285714285
474612_0.java,9296,3305,301,6,0.019933554817275746
20591005_1.java,60869,5743,21,4,0.19047619047619047
4498118_0.java,17,17,65,4,0.06153846153846154
16863480_1.java,26,21,24,6,0.25
11461252_0.java,244,131,24,5,0.20833333333333334
15614312_1.java,13,13,119,4,0.03361344537815126
21153384_0.java,8,8,23,4,0.17391304347826086
1167997_0.java,122,122,8,6,0.75
23669731_0.java,936,826,40,4,0.1
11949383_0.java,19713,4853,28,4,0.14285714285714285
17375482_0.java,1,1,7,5,0.7142857142857143
15090656_0.java,1,1,7,4,0.5714285714285714
23121034_0.java,30,14,19,4,0.21052631578947367
18608426_1.java,58,31,33,5,0.15151515151515152
12748832_0.java,50,50,49,5,0.10204081632653061
21353198_1.java,244,131,12,5,0.4166666666666667
23911425_0.java,1142,1012,37,4,0.10810810810810811
5702327_0.java,12,10,24,4,0.16666666666666666
6877973_0.java,224,214,19,5,0.2631578947368421
25569957_0.java,541,60,63,4,0.06349206349206349
25147883_1.java,116723,5470,79,4,0.05063291139240506
9609547_0.java,435,140,28,4,0.14285714285714285
3268787_1.java,12,9,10,4,0.4
3544479_0.java,1,1,8,4,0.5
4448178_0.java,3433,1065,53,4,0.07547169811320754
11182256_1.java,19,17,31,4,0.12903225806451613
11054421_0.java,5,5,31,5,0.16129032258064516
16819110_2.java,56046,5387,70,4,0.05714285714285714
25244817_0.java,417543,5248,161,4,0.024844720496894408
23439354_0.java,1082,967,43,4,0.09302325581395349
8942519_0.java,157,121,85,7,0.08235294117647059
3123885_0.java,3,2,9,5,0.5555555555555556
15904051_0.java,735,405,36,4,0.1111111111111111
17640318_0.java,15629,920,58,4,0.06896551724137931
17464200_0.java,1,1,12,4,0.3333333333333333
1714816_0.java,697,384,26,6,0.23076923076923078
4870756_0.java,6949,3352,134,5,0.03731343283582089
11844682_0.java,23,20,28,4,0.14285714285714285
11218343_0.java,31,31,29,4,0.13793103448275862
1950822_0.java,2,1,12,5,0.4166666666666667
4838474_1.java,2681,549,10,4,0.4
15694209_1.java,40,40,52,4,0.07692307692307693
1130720_0.java,6581,1595,178,4,0.02247191011235955
1894328_0.java,81,57,36,5,0.1388888888888889
25279954_0.java,591,407,108,5,0.046296296296296294
6941441_0.java,3,2,15,6,0.4
3032205_4.java,2,2,25,5,0.2
12457782_0.java,13,5,24,5,0.20833333333333334
23827928_0.java,34,26,225,4,0.017777777777777778
18635219_1.java,214,138,10,5,0.5
17806153_0.java,1369,502,24,6,0.25
12334016_0.java,512,314,34,4,0.11764705882352941
19800037_0.java,3,3,24,5,0.20833333333333334
2949763_0.java,17,17,29,4,0.13793103448275862
25778765_0.java,5,4,10,4,0.4
6783792_0.java,74,47,14,5,0.35714285714285715
21133011_0.java,2,2,26,4,0.15384615384615385
24445396_0.java,1,1,8,4,0.5
14799953_0.java,1,1,14,4,0.2857142857142857
14981180_0.java,9,9,22,6,0.2727272727272727
5796117_1.java,341,323,16,4,0.25
1110491_0.java,7,4,44,5,0.11363636363636363
4054735_0.java,531,99,17,4,0.23529411764705882
23428699_0.java,2,2,13,5,0.38461538461538464
10808543_0.java,1,1,21,6,0.2857142857142857
11870056_0.java,1,1,19,5,0.2631578947368421
17780539_0.java,1129,997,17,4,0.23529411764705882
6286898_0.java,1958,1708,43,4,0.09302325581395349
4280045_0.java,118,52,17,4,0.23529411764705882
13109832_0.java,4,4,43,6,0.13953488372093023
18724998_0.java,331,269,22,5,0.22727272727272727
22569326_0.java,7,3,16,7,0.4375
18810473_0.java,49,26,15,4,0.26666666666666666
11057148_0.java,4,3,13,4,0.3076923076923077
22288465_0.java,4,3,9,5,0.5555555555555556
17576432_0.java,1,1,12,4,0.3333333333333333
7724305_0.java,4455,1548,39,4,0.10256410256410256
17037075_0.java,1,1,115,4,0.034782608695652174
13434746_0.java,72928,3823,42,6,0.14285714285714285
24174068_0.java,2,2,21,6,0.2857142857142857
15127241_0.java,3,3,25,6,0.24
13597682_0.java,2,2,21,4,0.19047619047619047
25393478_0.java,18,18,41,4,0.0975609756097561
25020599_0.java,3,2,51,5,0.09803921568627451
11889668_0.java,4842,84,51,5,0.09803921568627451
1963571_0.java,5,5,72,5,0.06944444444444445
5895713_0.java,210,138,25,5,0.2
21511090_0.java,28,6,12,6,0.5
17174420_0.java,14,8,63,5,0.07936507936507936
19769105_0.java,77,76,25,4,0.16
11161051_0.java,1,1,14,5,0.35714285714285715
1175134_0.java,110,56,49,6,0.12244897959183673
18555653_0.java,8,8,94,4,0.0425531914893617
18229129_0.java,15,15,6,4,0.6666666666666666
10150601_0.java,80,76,30,4,0.13333333333333333
13523998_1.java,1,1,8,4,0.5
24525823_0.java,27,13,26,5,0.19230769230769232
21905927_0.java,11,10,10,4,0.4
12971224_0.java,1,1,54,6,0.1111111111111111
18931577_0.java,17,10,12,6,0.5
25323161_0.java,49,46,19,4,0.21052631578947367
13822135_0.java,70,34,98,5,0.05102040816326531
9045963_0.java,2691,563,91,5,0.054945054945054944
16178854_1.java,1,1,13,4,0.3076923076923077
8702865_0.java,1,1,9,5,0.5555555555555556
20854402_0.java,21793,5300,42,4,0.09523809523809523
6129120_0.java,1,1,11,6,0.5454545454545454
19303204_0.java,710,330,54,6,0.1111111111111111
25273286_0.java,312,252,16,5,0.3125
801987_0.java,1,1,18,16,0.8888888888888888
830706_1.java,27,17,12,5,0.4166666666666667
23419325_0.java,7,7,21,6,0.2857142857142857
10625178_1.java,483,471,32,5,0.15625
10470120_0.java,56,22,18,5,0.2777777777777778
24759867_0.java,6,6,16,4,0.25
10969242_4.java,412,402,19,4,0.21052631578947367
23147973_0.java,1,1,17,6,0.35294117647058826
18041855_0.java,992,964,9,4,0.4444444444444444
13301907_0.java,58950,5724,98,4,0.04081632653061224
1900063_1.java,1,1,24,5,0.20833333333333334
9138469_0.java,13,11,13,6,0.46153846153846156
14138597_1.java,6,6,8,4,0.5
25189594_0.java,16,14,21,4,0.19047619047619047
14244393_2.java,7,5,50,5,0.1
17823013_0.java,1,1,13,4,0.3076923076923077
9233323_0.java,4,3,12,4,0.3333333333333333
1866339_0.java,22,18,32,8,0.25
7464283_0.java,5,5,7,4,0.5714285714285714
12895115_0.java,805,240,25,7,0.28
25093765_0.java,1024,479,45,5,0.1111111111111111
25615085_1.java,6,5,11,5,0.45454545454545453
15867087_1.java,689,97,7,4,0.5714285714285714
15627703_0.java,105,53,25,6,0.24
2695676_0.java,12,12,27,4,0.14814814814814814
5606975_0.java,3,2,75,7,0.09333333333333334
24154960_0.java,10,6,45,8,0.17777777777777778
19760834_1.java,1,1,10,4,0.4
17595408_1.java,15,11,17,5,0.29411764705882354
16972576_0.java,3,3,17,4,0.23529411764705882
24635390_0.java,37344,3539,26,6,0.23076923076923078
9926562_0.java,4,4,11,4,0.36363636363636365
12271011_1.java,1015,987,128,4,0.03125
19693389_0.java,1,1,19,6,0.3157894736842105
2735664_0.java,2371,2009,55,4,0.07272727272727272
22638457_0.java,257,161,38,4,0.10526315789473684
9116244_0.java,48,45,234,5,0.021367521367521368
20539783_1.java,21,15,14,4,0.2857142857142857
5309185_0.java,531,55,11,4,0.36363636363636365
7909633_0.java,13,9,16,4,0.25
18832502_1.java,2166,955,25,4,0.16
20033104_0.java,1016,985,19,4,0.21052631578947367
13421537_0.java,161,106,9,5,0.5555555555555556
10311348_1.java,2,2,10,4,0.4
17696214_1.java,6,6,31,6,0.1935483870967742
23302755_0.java,5,4,37,4,0.10810810810810811
23105514_0.java,1029,586,33,5,0.15151515151515152
14926299_1.java,147,106,65,7,0.1076923076923077
24217085_1.java,5,5,17,6,0.35294117647058826
1046344_0.java,11,7,9,4,0.4444444444444444
20690796_0.java,3,2,7,4,0.5714285714285714
1574576_1.java,2,2,18,6,0.3333333333333333
8489453_1.java,1,1,15,4,0.26666666666666666
24683695_1.java,275099,5013,110,4,0.03636363636363636
22888788_0.java,84,61,85,4,0.047058823529411764
10946353_1.java,514,314,27,4,0.14814814814814814
9959153_1.java,1,1,14,4,0.2857142857142857
24894370_0.java,101,81,19,5,0.2631578947368421
10654777_0.java,3,1,10,6,0.6
16577572_1.java,39452,9967,245,6,0.024489795918367346
14044063_1.java,3,3,39,6,0.15384615384615385
11517338_1.java,87,31,18,4,0.2222222222222222
24780783_0.java,3,3,14,5,0.35714285714285715
12878627_0.java,95,67,31,6,0.1935483870967742
19504879_0.java,54,18,33,4,0.12121212121212122
19337633_0.java,3,2,14,5,0.35714285714285715
9582512_4.java,1015,677,24,6,0.25
23331357_2.java,62,54,10,5,0.5
23883325_0.java,10,7,10,5,0.5
24228609_0.java,9,9,11,6,0.5454545454545454
12946185_1.java,1,1,53,4,0.07547169811320754
9106176_0.java,1,1,10,5,0.5
17602977_0.java,232,76,49,4,0.08163265306122448
15429108_0.java,35,31,32,4,0.125
16297763_0.java,2316,476,26,5,0.19230769230769232
9157809_0.java,2,2,16,5,0.3125
21761537_0.java,1710,1166,29,6,0.20689655172413793
23540715_0.java,7,5,37,6,0.16216216216216217
9432435_0.java,141130,3828,28,6,0.21428571428571427
9688992_1.java,51,33,24,4,0.16666666666666666
10462657_0.java,1,1,9,4,0.4444444444444444
19981856_0.java,6428,944,89,5,0.056179775280898875
5741575_0.java,244,162,20,6,0.3
24718167_0.java,136,123,22,4,0.18181818181818182
11011854_0.java,1,1,11,6,0.5454545454545454
11343284_0.java,2,1,9,6,0.6666666666666666
22322138_0.java,8,8,8,6,0.75
17175043_1.java,365,53,15,4,0.26666666666666666
16994754_1.java,905,439,27,4,0.14814814814814814
14608489_0.java,1,1,20,4,0.2
15299374_0.java,87,71,54,4,0.07407407407407407
14274030_2.java,8,7,39,4,0.10256410256410256
19593773_2.java,1,1,15,5,0.3333333333333333
23771269_0.java,2,2,14,5,0.35714285714285715
11132879_0.java,107,48,13,5,0.38461538461538464
21231256_1.java,5,5,7,5,0.7142857142857143
12008083_0.java,53,35,13,6,0.46153846153846156
6521777_0.java,4,3,9,4,0.4444444444444444
17741565_1.java,25,24,35,5,0.14285714285714285
17328427_0.java,538,330,34,4,0.11764705882352941
7192150_0.java,5,4,6,4,0.6666666666666666
14928589_0.java,44,8,10,4,0.4
10291669_0.java,73384,4875,46,4,0.08695652173913043
14959394_0.java,557,267,151,4,0.026490066225165563
20236189_1.java,70763,3414,23,6,0.2608695652173913
15316619_0.java,4746,1002,76,4,0.05263157894736842
13039521_4.java,7,6,9,5,0.5555555555555556
9074106_0.java,2268,410,10,4,0.4
5645512_0.java,35,32,10,5,0.5
14449606_1.java,3,3,15,5,0.3333333333333333
14749101_1.java,545,481,27,5,0.18518518518518517
10410800_0.java,531,488,59,5,0.0847457627118644
15000374_1.java,105,103,7,4,0.5714285714285714
5612934_0.java,7180,3023,22,6,0.2727272727272727
4611413_0.java,12,9,7,5,0.7142857142857143
12132967_0.java,5,5,28,4,0.14285714285714285
16497112_1.java,8,5,10,6,0.6
22904484_1.java,35,29,30,5,0.16666666666666666
23577746_0.java,324,207,93,5,0.053763440860215055
17834946_0.java,419,404,18,5,0.2777777777777778
8968552_0.java,10,10,14,5,0.35714285714285715
21158966_2.java,1245,611,14,6,0.42857142857142855
20631857_2.java,19861,4881,46,4,0.08695652173913043
15146106_0.java,4,4,89,4,0.0449438202247191
24700174_0.java,119,86,9,4,0.4444444444444444
19057480_0.java,3,2,24,4,0.16666666666666666
13270671_0.java,73,20,12,4,0.3333333333333333
8222985_0.java,158,151,8,4,0.5
24293074_0.java,455,299,11,4,0.36363636363636365
21849373_1.java,887,119,81,6,0.07407407407407407
5845866_0.java,1703,1003,12,4,0.3333333333333333
14171066_0.java,2,1,12,5,0.4166666666666667
10567307_0.java,32,18,33,7,0.21212121212121213
25131473_0.java,56129,5345,26,4,0.15384615384615385
3363326_5.java,2,2,8,4,0.5
20690568_0.java,3,3,13,5,0.38461538461538464
3230352_0.java,58763,3709,18,6,0.3333333333333333
19464292_0.java,965,517,50,4,0.08
10725960_1.java,223,99,12,4,0.3333333333333333
19843264_0.java,21505,5275,69,4,0.057971014492753624
8365450_0.java,20,18,98,6,0.061224489795918366
4329039_4.java,135,119,20,5,0.25
21694881_1.java,41,35,59,8,0.13559322033898305
16914546_0.java,69,47,10,4,0.4
10479008_0.java,8,6,14,5,0.35714285714285715
7349591_0.java,1078,967,24,4,0.16666666666666666
16506510_0.java,2,2,8,5,0.625
9546579_1.java,16,15,11,4,0.36363636363636365
11673982_0.java,6,6,5,4,0.8
18809098_0.java,35,31,9,4,0.4444444444444444
22017053_0.java,23902,917,15,4,0.26666666666666666
13423840_1.java,417716,5344,165,4,0.024242424242424242
8107939_0.java,3,3,9,4,0.4444444444444444
20094447_0.java,8,7,76,4,0.05263157894736842
12180901_1.java,10,10,38,4,0.10526315789473684
22869523_0.java,135,68,43,5,0.11627906976744186
12573925_0.java,1973,405,49,4,0.08163265306122448
8262815_0.java,113,33,88,4,0.045454545454545456
12870338_1.java,46,34,16,6,0.375
13710140_0.java,79,68,82,6,0.07317073170731707
10103765_0.java,7,7,12,4,0.3333333333333333
12616745_3.java,1,1,10,4,0.4
25396531_0.java,6623,2903,14,6,0.42857142857142855
7489513_2.java,7,7,21,5,0.23809523809523808
15877853_0.java,55413,5229,31,4,0.12903225806451613
8001815_0.java,3669,752,23,4,0.17391304347826086
8768291_0.java,90,61,8,4,0.5
23639890_0.java,87,66,10,6,0.6
6647996_0.java,93,73,113,6,0.05309734513274336
24826689_1.java,24,18,38,4,0.10526315789473684
13355185_0.java,52,40,13,5,0.38461538461538464
16498532_0.java,336,243,53,6,0.11320754716981132
15512453_3.java,3,3,11,6,0.5454545454545454
24459029_0.java,8,7,7,4,0.5714285714285714
24683891_0.java,5,5,75,4,0.05333333333333334
8967737_0.java,1,1,10,4,0.4
18473913_0.java,48,35,19,4,0.21052631578947367
18969962_0.java,34723,5328,141,4,0.028368794326241134
2225994_0.java,3,3,7,5,0.7142857142857143
24052506_1.java,3,3,76,6,0.07894736842105263
25761236_2.java,1,1,20,5,0.25
14127203_1.java,2,2,20,5,0.25
914797_0.java,45,35,13,7,0.5384615384615384
9644858_0.java,42,8,8,4,0.5
19534948_0.java,2,1,28,5,0.17857142857142858
23919304_0.java,3232,716,39,4,0.10256410256410256
23234815_0.java,1,1,21,4,0.19047619047619047
18971477_0.java,23,23,10,4,0.4
